source,unique_id,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,Biome,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
SANParks,reserve_310,-0.0164859005886617,-0.0167860615143268,-0.0163501571171627,-0.0154744548406103,-0.014785825790808,136387.299701636,569.9936,120.959707142857,54.99985,98.0757282899825,16.9527559210516,0.492816601714732,14,13,0,0.259963788985953,0.207344001691242,1.06288106749767,0.797588012161364,0.195077330880857,0.24458408088685,1.53018885817487,0.0705128205128205,2.49326422169513,12,0.00322608923970596,1999,Succulent Karoo,6,153.018885817487,20.7344001691242,106.288106749767,25.9963788985953,0
HC,reserve_311,-0.059951769435539,-0.0599235229550584,-0.0611080009050593,-0.0600176526714761,-0.058440872078257,3500,899.9948,197.924663636364,139.87515,58.5807140694612,11.4665768211755,3.02243289850367,22,22,0,23.54876,18.0757321428571,40.7742528,0.76758742892862,0.443312406766094,0.577539951878652,82.3987449428572,0.233766233766234,3.0939873817659,14,,1999,Albany Thicket,87,8239.87449428572,1807.57321428571,4077.42528,2354.876,0
SWEP,reserve_312,-0.06018954403239,-0.0596248503887703,-0.0592917901124563,-0.0589229755913213,-0.0580048686433608,69189.5970503331,899.9948,164.826607692308,82.5,241.987171977191,34.5137744426183,0.15440861149404,13,13,0,0.278153556610536,0.0530137478229806,0.624456231022262,0.190591659042524,0.0848958584914667,0.445433231013143,0.955623535455778,0,1.86100671597747,13,,2010,Albany Thicket,87,95.5623535455778,5.30137478229806,62.4456231022262,27.8153556610536,0
SWEP,reserve_313,-0.0433947109477556,-0.0444205043957732,-0.0447809290836615,-0.0481513994543271,-0.0516579938081215,636.053713982546,400,149.85016,60,228.812795288017,51.756025901612,5.99879202912747,5,5,0,10.1159376300357,0,348.280334082097,,,0.0290453885565963,358.396271712133,0.15,1.60452347448576,4,,,Grassland,33,35839.6271712133,0,34828.0334082097,1011.59376300357,0
SWEP,reserve_314,-0.0616085020556509,-0.0602153661760677,-0.0611491247924258,-0.0593028515010552,-0.0583425164508114,362.936184409778,400,94.50645,59.00015,71.9077921854845,8.2529521695794,0.644419061792779,16,16,0,52.3730410923665,4.40503060503583,464.335860790682,0.0841087420771882,0.00948673358446802,0.112791290776432,521.113932488085,0.208333333333333,1.87702690373033,12,,1940,Albany Thicket,87,52111.3932488085,440.503060503583,46433.5860790682,5237.30410923665,0
SWEP,reserve_315,-0.0443913499237146,-0.0453591823270586,-0.0456801586003884,-0.0479463065506115,-0.0481595603140246,752.315956824421,899.9948,175.763904761905,102,131.830954915918,16.2652760275739,3.19915563631253,21,20,0,87.0864006082628,86.6025806165449,153.894721426228,0.994444368026023,0.562739123304236,0.565882960774645,327.583702651035,0.2,3.37700039232369,15,0.0428015645659302,2000,Savanna,203,32758.3702651035,8660.25806165449,15389.4721426228,8708.64006082628,0
SWEP,reserve_316,-0.0536886138833884,-0.0535992194214901,-0.0537697059769009,-0.0531895416065422,-0.0546578002215177,5909.38910977044,400,125.8187375,92.0502,33.7605719173674,6.09139701760119,1.64770507436507,16,16,0,10.6611273229302,5.7510008003721,55.7667469984561,0.539436461658487,0.103125986540533,0.191173555868794,72.1788751217584,0.144230769230769,2.30567467609097,13,,1984,Nama-Karoo,33,7217.88751217584,575.10008003721,5576.67469984561,1066.11273229302,0
SWEP,reserve_317,-0.060014264464053,-0.0592990119918618,-0.0593171856921756,-0.0607540689728028,-0.0588964677645503,1220.66638748907,580.0027,129.26772,99.75,58.1639428863816,3.29111540170841,0.137347734922299,20,20,0,0.497987661682414,1.36308594801452,99.5491338546325,2.73718819339708,0.0136925947543148,0.00500243088412607,101.410207464329,0.214285714285714,1.10815698430656,14,,2007,Albany Thicket,87,10141.0207464329,136.308594801452,9954.91338546325,49.7987661682414,0
SWEP,reserve_318,-0.0384524636468339,-0.0392652852266606,-0.0389680528904184,-0.0411580643809166,-0.0477736546889285,2291.1525930094,400,88.97487,43.875,182.556323194707,21.7236542123709,0.280558099374009,10,10,0,3.45677456148706,7.05537162794015,203.706423319001,2.04102740935036,0.0346349983127019,0.0169693940189299,214.218569508429,0.15,1.77775619696061,8,,1988,Grassland,33,21421.8569508429,705.537162794015,20370.6423319001,345.677456148706,0
SWEP,reserve_319,-0.0408899836849263,-0.0416898434895234,-0.0419430262828302,-0.0443517128776524,-0.0445198393458623,83.1566572121275,86.6004,49.7835333333333,43.2504,31.5551220246861,13.9097580151248,6.32556623377412,3,3,0,26.4321736068949,0,2.08282542620942,,,12.690537226156,28.5149990331043,0,1.61625102558351,3,,2000,Albany Thicket,87,2851.49990331043,0,208.282542620942,2643.21736068949,0
SWEP,reserve_320,-0.0500056468885325,-0.0505098765603593,-0.0500921469025547,-0.0515308690902938,-0.0517462968193215,5153.56580116111,400,103.8236,54.9997,123.037878662409,9.59550990894857,0.191383978409236,17,16,0,0.127557632009257,0.144656889765924,14.8677400767323,1.13405123227301,0.00972958156514381,0.00857949031600855,15.1399545985075,0.0583333333333333,1.76199184102542,15,0.0160082461703337,1980,Fynbos,39,1513.99545985075,14.4656889765924,1486.77400767323,12.7557632009257,0
SWEP,reserve_321,-0.0520801877177391,-0.0528195082578564,-0.0531547968784808,-0.052983466027833,-0.0541188376151935,1505.01434398376,580.0027,119.00025,53.7499,181.937452502025,19.7352013246881,1.49067284484411,16,15,0,0.436790953274191,0.495343318806298,0.910709592555742,1.13405123227301,0.543909192189583,0.479616067344165,1.84284386463623,0.0619047619047619,3.60305572150401,14,0.0548164542947971,,Albany Thicket,87,184.284386463623,49.5343318806298,91.0709592555742,43.6790953274191,0
SWEP,reserve_322,-0.0511781892381585,-0.0519535598189538,-0.051904402165263,-0.0522376204533976,-0.0527019290928031,805.714052516039,400,110.222294444444,57.49985,49.0416413230363,6.21263186313334,0.388501752355928,18,17,0,0.815893241463496,1.91817282468117,42.8199394589971,2.35100957723399,0.0447962526083892,0.0190540493931517,45.5540055251418,0.101960784313725,1.52330225529146,15,0.102393088146316,1960,Albany Thicket,87,4555.40055251418,191.817282468117,4281.99394589971,81.5893241463496,0
SWEP,reserve_323,-0.0590906280664047,-0.0584553514175188,-0.0586484052040583,-0.0597885756190125,-0.0587008318602815,1647.61159542512,213.501,91.0946222222222,86.6004,44.5702872749391,9.39010543019908,2.32125438522414,9,9,0,6.83416287629041,1.68044762957959,40.5086539724059,0.245889315194627,0.0414836699023447,0.168708712981324,49.0232644782759,0.0972222222222222,1.75378188858969,8,,1999,Albany Thicket,87,4902.32644782759,168.044762957959,4050.86539724059,683.416287629041,0
SWEP,reserve_324,-0.0541600773689774,-0.0543406652710014,-0.0540652851279829,-0.0549429188501194,-0.0569036315440691,1893.40381708874,97.5,42.9999888888889,31.5,51.538656009889,6.2744310422336,0.389761086074785,9,9,0,1.85803137621705,3.29035990303384,31.7430959299598,1.77088500503851,0.103655922859381,0.0585334014148064,36.8914872092107,0,1.61754649526342,9,,,Fynbos,39,3689.14872092107,329.035990303384,3174.30959299598,185.803137621705,0
SWEP,reserve_325,-0.0528734049088357,-0.0532525679138512,-0.0530938606097476,-0.0533443393205133,-0.0557274200165231,3690.16461101195,400,87.6875375,50.62535,52.0781376558325,11.4356981704749,0.40846330203097,8,8,0,2.26779335941469,0,119.495019594553,,,0.0189781412406083,121.762812953968,0.107142857142857,1.25046949974315,7,,,Fynbos,39,12176.2812953968,0,11949.5019594553,226.779335941469,0
SWEP,reserve_326,-0.0513530922835554,-0.0521104282193628,-0.052041336880014,-0.0523755618194936,-0.0529838478944203,2869.42281341149,400,100.972294444444,53.7499,90.7800594337049,12.5382013721933,1.56383432503551,18,17,0,0.229097171364034,0.259807929495642,0.432448276426961,1.13405123227301,0.600783824697526,0.52976779849122,0.921353377286637,0.101960784313725,3.93656877153055,15,0.028751269981685,,Albany Thicket,87,92.1353377286637,25.9807929495642,43.2448276426961,22.9097171364034,0
SWEP,reserve_327,-0.0509212320067495,-0.0518918014935326,-0.0516761661823836,-0.0522530223537258,-0.0527643007994988,1117.03748843288,240,85.15635,47.87525,21.7185139702152,3.08388731526049,0.296640126536397,16,16,0,0.58850007883106,0.667389239591124,26.4992242932934,1.13405123227301,0.0251852368282355,0.0222082002219213,27.7551136117155,0.107142857142857,1.70655478903881,14,,1996,Albany Thicket,87,2775.51136117155,66.7389239591124,2649.92242932934,58.850007883106,0
SWEP,reserve_328,-0.0533822540691961,-0.0533915690139116,-0.053649745960245,-0.0550906054054534,-0.0570357466141763,12705.7628029469,4400,478.236608333333,165.2502,280.985897385541,33.5459086961886,4.27035245887399,24,22,3.11669599174443,5.64571615356795,10.6294704532558,32.5296199378237,1.88274971042216,0.326762823346005,0.173556167098141,48.8048065446474,0.18716577540107,2.71125121796055,17,0.0929574649171056,1997,Grassland,33,4880.48065446474,1062.94704532558,3252.96199378237,564.571615356795,311.669599174443
SWEP,reserve_329,-0.0542347265337355,-0.0541045342172874,-0.0541705405950823,-0.0553460428439489,-0.0572814637355936,26382.6274522858,4400,453.880262068966,161.4991,180.430642652619,26.4465201772538,3.52288108408694,29,25,1.16743489842713,6.90729426512111,7.00745220825164,14.5544396779454,1.01450031507073,0.481464925020105,0.474583317390627,28.4691861513182,0.17,3.21903961296785,20,0.383208693610389,2000,Albany Thicket,87,2846.91861513182,700.745220825164,1455.44396779454,690.729426512111,116.743489842713
SWEP,reserve_330,-0.061703802293969,-0.0601290605223883,-0.060818754005686,-0.0608774191258968,-0.0581257906377402,4172.08981461545,580.0027,122.334263636364,92.0502,98.848698453133,8.56054110578595,1.58112141534662,22,22,0,12.2849565271701,6.99659599794367,2.82419564859872,0.569525499131364,2.47737652361838,4.34989570685923,22.1057481737125,0.233333333333333,2.61929693511851,15,,2012,Albany Thicket,87,2210.57481737125,699.659599794367,282.419564859872,1228.49565271701,0
SWEP,reserve_331,-0.0609693955785447,-0.0602534451270201,-0.0609466404157492,-0.0605885802425782,-0.0583613631319724,4081.18719768296,400,109.030095,59.00015,103.697687247686,8.77855723710713,3.02543526214543,17,17,0,33.3573331498468,21.6642014240849,28.1523676162736,0.649458436223472,0.769533906326294,1.18488553447862,83.1739021902052,0.3,2.51145323360109,10,,1995,Grassland,33,8317.39021902052,2166.42014240849,2815.23676162736,3335.73331498468,0
SWEP,reserve_332,-0.0572349836378703,-0.0573099026145161,-0.0576210217398198,-0.0570240501155342,-0.0557243984575157,5538.3697093148,1417.49,246.382623809524,97.5,117.166748739601,22.4669969050927,1.59479413962008,21,19,0,30.6620548849221,8.81973262237189,22.9295776853639,0.287643233810431,0.38464435513793,1.33722719649101,62.4113651926579,0.138157894736842,2.71879494565944,16,0.0236170582436943,2007,Albany Thicket,87,6241.13651926579,881.973262237189,2292.95776853639,3066.20548849221,0
SWEP,reserve_333,-0.059539004454892,-0.0598687876109831,-0.059662482936401,-0.0590887554673941,-0.0573356056878862,3365.35342998902,240,118.95948125,94.3002,124.991213097441,9.8857087566212,1.91713527634591,16,16,0,28.3650526418295,4.00686393881786,13.6832750134509,0.141260585320015,0.292829306937049,2.07297248750363,46.0551915940983,0.227272727272727,2.3538921263449,11,,2005,Albany Thicket,87,4605.51915940983,400.686393881786,1368.32750134509,2836.50526418295,0
SWEP,reserve_334,-0.0598340629607664,-0.0593278724639582,-0.0591100332111173,-0.058651349016921,-0.0577103660520482,1419.13696596282,1417.49,256.503618181818,140.87525,69.8605305309272,13.4492046708976,4.11656835485476,22,22,0,30.918665253872,33.7702733065552,17.0113909573352,1.09222933879159,1.98515649844575,1.81752716937824,81.7003295177624,0.18716577540107,4.07821289872052,17,,2009,Albany Thicket,87,8170.03295177624,3377.02733065552,1701.13909573352,3091.8665253872,0
SWEP,reserve_335,-0.0422663055115398,-0.0428298356058025,-0.0434162518596503,-0.0458538265372348,-0.046699168632109,5805.05478422557,899.9948,207.31715,171.0015,94.9546123816623,15.3810815984889,3.21955025328069,19,18,0,17.8109666907809,18.8096988329399,22.3203440994374,1.05607399977206,0.842715450494064,0.79797007660065,58.9410096231583,0.220588235294118,3.2140267304204,12,0.0189488995519746,2004,Savanna,203,5894.10096231583,1880.96988329399,2232.03440994374,1781.09666907809,0
SWEP,reserve_336,-0.0513172305170144,-0.0508415109326418,-0.0508697310034569,-0.0538000877991,-0.0549028551069588,1477.94452443129,400,120.972138888889,81,22.5226678546023,6.85788727551379,3.85444226278516,14,14,0,9.18609310131189,15.4978268949666,29.3908324581498,1.68709664969032,0.527301392944019,0.312549605881091,54.0747524544283,0.0757575757575758,2.68830176570259,11,,2018,Nama-Karoo,33,5407.47524544283,1549.78268949666,2939.08324581498,918.609310131189,0
SWEP,reserve_337,-0.0613059063032336,-0.0611191287902796,-0.0618624613655203,-0.0610486024376664,-0.0588184432304074,2627.32826048121,899.9948,161.280057142857,99.75,81.6612421203755,6.00165019317792,1.64020892287993,27,26,0,252.776702473546,44.5390023241965,233.824916071766,0.176199000494745,0.190480138183933,1.08105118445103,531.140620869509,0.217777777777778,3.26807440850185,18,0.0314005490828503,1985,Albany Thicket,87,53114.0620869509,4453.90023241965,23382.4916071766,25277.6702473546,0
SWEP,reserve_338,-0.0575375793477346,-0.0584987495804003,-0.0589059511051606,-0.0579488687393826,-0.0567946945013744,27453.9819204014,4400,482.499266666667,165.2502,891.293643009549,47.4596423691278,1.81609080145979,30,26,9.29555503969927,13.5793464653287,6.88523726714963,25.4242683820415,0.507037454617518,0.270813585023868,0.534109625546609,45.8888521145198,0.184615384615385,3.65368176694442,20,0.162158189398812,2000,Albany Thicket,87,4588.88521145198,688.523726714963,2542.42683820415,1357.93464653287,929.555503969927
SWEP,reserve_339,-0.0600188633610119,-0.0590696948117286,-0.0592872920287542,-0.0583365092914682,-0.0564769484166584,4329.48440776331,569.9936,128.458909090909,84.5502,100.718393106256,13.1079735896249,3.32032188499519,22,21,0,14.0594639608476,11.7854661650948,33.760383508463,0.838258570733181,0.349091596134874,0.416448585583254,59.6053136344055,0.19047619047619,3.35391319248882,15,0.0508140876094887,2003,Grassland,33,5960.53136344055,1178.54661650948,3376.0383508463,1405.94639608476,0
SWEP,reserve_340,-0.0570179106395909,-0.0564078369326026,-0.056421815663932,-0.0565290855172113,-0.0560602315805084,1505.81540123533,400,93.8126166666667,55.2502,361.913357987902,30.7175696165931,0.542897434954881,12,12,0,10.6341408029586,2.38741016797329,221.851734034557,0.224504284098729,0.010761286939508,0.0479335482737408,234.873285005489,0.0757575757575758,1.33753805887042,11,,1985,Albany Thicket,87,23487.3285005489,238.741016797329,22185.1734034557,1063.41408029586,0
SWEP,reserve_341,-0.0571273913001711,-0.0572440182219898,-0.0573717854530794,-0.0571282537711482,-0.0563914100770777,52291.3047961152,4400,409.203347368421,131.74955,116.905323010318,11.6185192847334,1.52737460463502,37,32,0.126216012886531,3.64176916970233,4.33124111806111,18.2001531901094,1.18932335253284,0.237978278139705,0.200095522914686,26.1731634778729,0.237536656891496,2.83015678411743,22,0.0102808392733,,Albany Thicket,87,2617.31634778729,433.124111806111,1820.01531901094,364.176916970233,12.6216012886531
SWEP,reserve_342,-0.0511611983677708,-0.0520055032532726,-0.0517138317523272,-0.0527017512868642,-0.0527877882294158,35843.5539939775,400,100.972294444444,53.7499,145.923566686638,10.4332002566879,0.748541492755684,18,17,0,2.71036555181786,0.132659685498791,0.642942131348698,0.0489453112366395,0.206332232763331,4.21556687556365,3.48596736866535,0.101960784313725,1.9480997041568,15,0.0460331305393778,2019,Fynbos,39,348.596736866535,13.2659685498791,64.2942131348698,271.036555181786,0
SWEP,reserve_343,-0.0570646096998931,-0.0562654557203534,-0.0561501879358749,-0.0557232425799736,-0.0576085796190802,3556.94455121032,580.0027,132.3500375,73.3002,59.6449541538685,10.0603037212003,2.10250654578672,16,16,0,9.93933042559527,6.10350625022053,16.1856773618836,0.614076199187732,0.377093038107503,0.614081833176897,32.2285140376994,0.107142857142857,3.2340201200106,14,,2010,Albany Thicket,87,3222.85140376994,610.350625022053,1618.56773618836,993.933042559527,0
SWEP,reserve_344,-0.0576242899776579,-0.0580335812425801,-0.058195986116345,-0.0579887584872923,-0.0567645568871877,644.164114806597,2949.9863,399.934707142857,73.3002,1163.68661950443,99.1395533590441,1.56449308415441,14,14,0,23.1874295023164,120.025564639243,147.020438771933,5.17632041219803,0.816386929884175,0.157715686988841,290.233432913493,0.119047619047619,2.70792467729316,12,,2008,Albany Thicket,87,29023.3432913493,12002.5564639243,14702.0438771933,2318.74295023164,0
SWEP,reserve_345,-0.0583456242445513,-0.0588442104572714,-0.0588860039018621,-0.0581902068123048,-0.0575619768784463,2804.63181452516,899.9948,208.0922,135.50065,121.098072243681,21.0328113325691,2.15267880103017,20,20,0,20.1024147654638,14.4330912137404,60.8597781412883,0.717977983348384,0.237153201252779,0.330307066167662,95.3952841204925,0.235714285714286,2.50011782506438,14,,1975,Albany Thicket,87,9539.52841204925,1443.30912137404,6085.97781412883,2010.24147654638,0
SWEP,reserve_346,-0.0598013448932226,-0.0592652863305933,-0.0591369063116976,-0.0586793073457474,-0.0576568640942824,65031.9002363549,569.9936,127.18892173913,86.6004,252.107166872801,13.3523046758121,1.7017233763914,22,22,0,4.1705718857094,5.82689347109319,38.7978749018548,1.39714495536193,0.150185892547806,0.10749485368102,48.7953402586574,0.228571428571429,2.24011538464192,15,,1998,Albany Thicket,87,4879.53402586574,582.689347109319,3879.78749018548,417.05718857094,0
SWEP,reserve_347,-0.0573896887629393,-0.0573764864697401,-0.0574695221104415,-0.0572071256462442,-0.0564799928240014,1083.87727593774,400,98.7408,57.49985,350.554248944059,23.770668175634,0.0704203636517507,16,15,0,0.517241953905676,0.445622683234244,146.42192992993,0.861536230519126,0.00304341489999138,0.0035325442995677,147.38479456707,0.0619047619047619,1.23290011996689,14,0.0761152132547695,,Albany Thicket,87,14738.479456707,44.5622683234244,14642.192992993,51.7241953905676,0
SWEP,reserve_348,-0.0566567359944311,-0.0575378949382018,-0.0578826434402131,-0.0575925773164828,-0.0565148861036113,11762.1874914102,4400,493.904465517241,169.0013,729.737413943576,49.5228502037081,2.183904653146,29,27,13.8409628412139,25.0104176807957,22.2981027799069,36.1464803898502,0.891552594782474,0.616881714053912,0.691918477568249,83.4550008505529,0.17989417989418,4.12982001529906,21,0.0591389144670574,2000,Albany Thicket,87,8345.50008505529,2229.81027799069,3614.64803898502,2501.04176807957,1384.09628412139
SWEP,reserve_349,-0.0565296740045499,-0.0555211742343959,-0.0552440402409518,-0.0555856329434009,-0.0547019432608962,1372.23559472469,1417.49,236.992864705882,86.6004,106.544155165008,18.8086569007803,4.20066074063616,16,14,0,11.0859013266246,16.673469984278,54.6986572776222,1.50402475117056,0.304824118435889,0.202672275305741,82.4580285885248,0.125874125874126,4.45422470950205,11,0.0953189091602321,1980,Albany Thicket,87,8245.80285885248,1667.3469984278,5469.86572776222,1108.59013266246,0
SWEP,reserve_350,-0.0578820188967439,-0.0582894405676942,-0.0584885231984466,-0.0581842893545376,-0.0570838499143598,281.742351067977,899.9948,217.589413333333,171.0015,137.126586732706,20.2843064304238,6.22157962220297,15,15,0,18.2054475678115,17.6082931131751,27.0829006398083,0.967199133533399,0.650162748346578,0.672211880475311,62.8966413207949,0.2,3.50367503834722,10,,2005,Albany Thicket,87,6289.66413207949,1760.82931131751,2708.29006398083,1820.54475678115,0
SWEP,reserve_351,-0.0527011199179638,-0.052641086772322,-0.0534624057156262,-0.0558273920735024,-0.0546905974017618,4474.31462819112,899.9948,188.407284615385,139.87515,108.940251849115,10.9291620107035,3.9882240983511,24,24,0,15.7007482570355,25.961524602699,30.8037513570476,1.65352148685435,0.842803991688478,0.509702473411353,72.4660242167821,0.221590909090909,2.93672507670268,16,,2000,Grassland,33,7246.60242167821,2596.1524602699,3080.37513570476,1570.07482570355,0
SWEP,reserve_352,-0.0578408128876302,-0.0580929988056919,-0.0584915079678001,-0.0576282854101885,-0.0565574300553662,1110.12876044642,899.9948,184.992395238095,97.5,146.611752283655,14.7578096221956,2.92414568552906,21,21,0,2.46693581643513,13.3063124984347,44.1118924621931,5.39386246281151,0.301649096325648,0.0559245064933332,59.8851407770629,0.20952380952381,2.76189288046049,15,,2010,Albany Thicket,87,5988.51407770629,1330.63124984347,4411.18924621931,246.693581643513,0
SWEP,reserve_353,-0.0566820108304157,-0.0559477663197198,-0.0555860887806075,-0.0559958799631978,-0.055123222224482,4259.8832517432,1417.49,193.0959625,68.74985,145.39710293042,16.4090234643053,2.39219028396137,16,13,0,31.3572222772392,4.27476175375187,8.52481947366504,0.136324630924173,0.50144894762376,3.67834443580984,44.1568035046561,0.0705128205128205,2.23259284386417,12,0.0688865122958281,1995,Albany Thicket,87,4415.68035046561,427.476175375187,852.481947366504,3135.72222772392,0
SWEP,reserve_354,-0.0629598331473919,-0.0607490734429846,-0.0603029910539303,-0.0595705498407952,-0.0581275009223045,16678.9504159779,899.9948,163.353414814815,97.5,187.352886391237,16.8670603942876,2.40647154879389,27,25,0,0.118554753187931,0.122871760445835,0.14738771857281,1.0364136160029,0.8336634940525,0.804373351700703,0.388814232206576,0.225882352941176,3.05580118324766,17,0.00784222008806367,1990,Albany Thicket,87,38.8814232206576,12.2871760445835,14.738771857281,11.8554753187931,0
SWEP,reserve_355,-0.0614736717234254,-0.0606519547124265,-0.0603346986331984,-0.0594764170187306,-0.0583366372258573,21122.4494334707,4400,501.4147875,170.0014,1925.18607569332,112.346277498461,2.34927757198621,23,19,19.1644440326392,11.7020198381124,8.86263896096073,23.2355508576714,0.757359762123794,0.381425816639706,0.503625668691599,43.8002096567445,0.144444444444444,3.57074644756677,15,0.205391917905383,1991,Albany Thicket,87,4380.02096567445,886.263896096073,2323.55508576714,1170.20198381124,1916.44440326392
SWEP,reserve_356,-0.0567738069973787,-0.0565634616944238,-0.0564404907830766,-0.0561263160299261,-0.0576885538531754,1056.07523267282,899.9948,156.865061538462,97.5,138.109077036249,16.8491056991277,1.20255097511023,13,13,0,24.0895070852225,2.727070866638,4.43577687940276,0.113205756223667,0.614789909587421,5.43073011563782,31.2523548312633,0.0705128205128205,2.08749475311453,12,,2008,Albany Thicket,87,3125.23548312633,272.7070866638,443.577687940276,2408.95070852225,0
SWEP,reserve_357,-0.0578719768184728,-0.0585914626974029,-0.0587081185940641,-0.0582341477827731,-0.0572134966327404,1039.40419448103,569.9936,185.593325,173.00075,263.699753514877,44.6750850910518,14.720010618856,8,8,0,4.07807705847907,9.29814152311121,11.5160836020837,2.28003085517442,0.807404830009119,0.35412013314502,24.892302183674,0.107142857142857,2.59670571455172,7,,1980,Albany Thicket,87,2489.2302183674,929.814152311121,1151.60836020837,407.807705847907,0
SWEP,reserve_358,-0.0578257394914396,-0.0585880034106035,-0.0587288342996996,-0.0582757076440885,-0.0573553863518016,755.40891795637,899.9948,159.005611111111,84.5502,182.312755882124,19.5130812106259,3.62225322749297,18,17,0,21.2653520737596,22.644716912103,41.5826070533817,1.06486442517194,0.544571841852839,0.511400164171049,85.4926760392443,0.138655462184874,3.43157211698553,14,0.0910096483716264,1996,Albany Thicket,87,8549.26760392443,2264.4716912103,4158.26070533817,2126.53520737596,0
SWEP,reserve_359,-0.0600028002322879,-0.0585118889786552,-0.0586846177855923,-0.0581077203840975,-0.0563614036910459,1340.10345443419,400,99.10936875,57.49985,34.8621081566601,7.53231606824492,3.63523971680052,16,15,0,27.5968171544,5.46074993373535,64.5105344023615,0.19787607763545,0.0846489644571206,0.427787762263364,97.5681014904968,0.0619047619047619,3.31111424461835,14,0.0615620754703842,1977,Albany Thicket,87,9756.81014904968,546.074993373535,6451.05344023615,2759.68171544,0
SWEP,reserve_360,-0.0588285266451984,-0.0578901131347799,-0.0580253757037652,-0.0584678530318795,-0.0581982378920405,3064.5981540091,569.9936,120.613857142857,73.3002,57.8856240404178,11.1948630932811,2.09565489503196,14,14,0,8.47422196806651,1.5907445462703,17.4068237723808,0.187715704434545,0.091386261334725,0.486833329209229,27.4717902867176,0.119047619047619,2.80305482342224,12,,2005,Albany Thicket,87,2747.17902867176,159.07445462703,1740.68237723808,847.422196806651,0
SWEP,reserve_361,-0.0570061617352237,-0.0572938178517096,-0.0573498046741955,-0.0572032973104709,-0.0566317586477657,3489.30922665013,4400,380.66497,102,1506.66849100493,99.8574382728723,3.432038754839,19,16,37.8298372044042,9.55486224762245,12.2508258005665,88.6706939118249,1.28215619263531,0.138160932999451,0.107756709980458,110.476381960014,0.166666666666667,3.65224282278625,12,0.297965738335592,2003,Albany Thicket,87,11047.6381960014,1225.08258005665,8867.06939118249,955.486224762245,3782.98372044042
SWEP,reserve_362,-0.0600173303491133,-0.0603026715621777,-0.0609048201082009,-0.0605633230202598,-0.0587069410661927,850.193010102821,400,93.0000111111111,52.5001,390.782410131464,43.5857349669632,0.16623517368483,9,9,0,0.282730270825126,0.197602012723772,71.7565019061047,0.698906460023139,0.00275378547552861,0.00394013452878579,72.2368341896536,0,1.06679404398848,9,,1985,Fynbos,39,7223.68341896536,19.7602012723772,7175.65019061047,28.2730270825126,0
SWEP,reserve_363,-0.0597002534940161,-0.0600766878476974,-0.0608690015173503,-0.0604586956800879,-0.0587318745306389,2104.26186158523,400,82.3333,43.2504,397.160303827632,49.7047280604621,0.0281809698178027,9,8,0,0.137756215275235,0.0588092205913831,28.5208680277026,0.426907929155017,0.00206197162492604,0.00483001482077721,28.7174334635692,0.107142857142857,1.04096288573427,7,0.0392059332092108,,Fynbos,39,2871.74334635692,5.88092205913831,2852.08680277026,13.7756215275235,0
SWEP,reserve_364,-0.05875352733937,-0.0592146338103901,-0.0590698660966719,-0.0586331557616807,-0.0571995973330434,1891.82621813507,899.9948,158.796744444444,71.25,101.868758701254,17.2607855276052,1.74706940002569,17,16,0,11.7818905279642,4.79642649679789,4.43660343616231,0.407101601004831,1.08110327321633,2.65561046811875,21.0149204609244,0,2.8182951206712,15,0.0436084187908795,2016,Albany Thicket,87,2101.49204609244,479.642649679789,443.660343616231,1178.18905279642,0
SWEP,reserve_365,-0.0512216187580799,-0.0508623187389808,-0.0519918208407034,-0.0523170870742879,-0.0524109006537215,2736.2275502995,580.0027,139.580304347826,86.6004,174.788695311012,13.4931800281169,3.44141690192181,21,20,0,8.20237498067126,22.4661216108549,50.8499044915949,2.73897763316062,0.441812464260741,0.16130561232474,81.518401083121,0.206766917293233,2.92650905564361,14,0.100502606214129,2006,Grassland,33,8151.8401083121,2246.61216108549,5084.99044915949,820.237498067126,0
SWEP,reserve_366,-0.0633400905179142,-0.0606863570866454,-0.0602870433655366,-0.059387664929402,-0.0579183444224299,1080.57813024665,899.9948,177.35452,106.3745,228.35353731809,20.8281410752303,3.19548396637988,20,20,0,1.81187176123312,1.73691605212442,1.37509085035881,0.958630786840182,1.26312821561659,1.31763785698985,4.92387866371635,0.175,3.26531772540382,16,,2004,Nama-Karoo,33,492.387866371635,173.691605212442,137.509085035881,181.187176123312,0
