term,x,y,clean_term,responseGroup,tier,tier_label,response,response_tier
grazer_biomass_kgkm2,351.8581,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,433.4767,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,273.59848,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,261.97673255814,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1298.446345,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1328.27621732345,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,84.109566,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,40.68745625,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,25,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,67.499625,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,557.224058333333,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,655.615342465754,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,532.929927272727,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,57.8799990864228,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,43.7891884059997,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,6.61775278722695,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2.37409627513488,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,6.39252189997932,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,144.201378390804,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,502.369066628392,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2880.50094203201,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1371.89021332258,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4745.2376437679,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,919.669404099677,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5914.87788460313,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2667.11276491906,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1098.92869313154,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1301.58111920153,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1131.93628312649,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3098.44202105378,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2926.88905407618,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1457.59308405049,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,981.385933035126,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,624.546069116004,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2212.60228098198,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,362.171968536707,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,816.902389052562,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,14.1504632347648,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1629.46620580531,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2168.89182617349,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,710.228085858663,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,386.127378547826,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5709.75895839849,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2283.30556689809,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,403.916880351311,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,245.918945312225,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4628.5676974886,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2393.05389539866,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1279.66304075758,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3683.1608001925,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3137.04755398901,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1770.73122989018,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1484.08318260586,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1229.82147922902,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1219.12035175587,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3602.48736814003,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,860.215298155866,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2982.88598761662,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1629.67057888333,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3709.6146834174,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,697.0214179908,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1283.08688023253,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2981.94173992067,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1101.29261325451,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2001.38222964966,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2663.15581198448,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4312.34532052966,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3310.29977431518,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1205.05602118999,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2020.34467643314,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5167.04113591011,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2560.76702944638,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,963.31653537726,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,356.395289106595,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3544.56309350554,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,741.581489515639,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1485.99348064677,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2493.03146412374,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,234.216818772417,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1158.12612123312,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5522.12008320862,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2320.17830485679,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3018.63198774978,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1905.49803436261,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5595.02041090726,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3824.6204935253,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3925.12862842602,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5193.5631446766,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1315.01160208555,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,996.898733799314,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3482.75236246804,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4638.30164351855,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3280.18181811402,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3887.98720858088,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3429.96402204107,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,718.731250718427,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2400.00760855814,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1012.79791195286,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2251.28252242059,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1448.5421053081,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4861.40178680071,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2266.58657639151,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,757.493114977773,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,736.492828276275,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4309.19782437871,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4146.44546558204,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,710.105278262211,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1395.24700654087,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3829.68631004307,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5148.13195154228,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3070.88192433237,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,739.814916844743,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,878.017752128612,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1620.51846564401,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4642.82462566705,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3329.71999230108,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4306.66971138257,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3188.52179452549,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3376.40620088638,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,72.8054676793719,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2270.02435095475,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1284.780436803,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,311.23484201469,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,105.173542593255,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4903.42527289416,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3647.57197328182,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1408.69076694636,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1992.16667122868,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2033.20262255859,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,21.3865748375618,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1282.14494489508,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1613.21744811002,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,461.880094371936,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2323.39085061728,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5402.8493794769,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,855.776146272345,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,163.242747387772,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,544.999248714675,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1051.53597057061,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,5.30137478229806,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,440.503060503583,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,575.10008003721,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,136.308594801452,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,705.537162794015,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,14.4656889765924,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,49.5343318806298,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,191.817282468117,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,168.044762957959,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,329.035990303384,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,25.9807929495642,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,66.7389239591124,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1062.94704532558,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,700.745220825164,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,699.659599794367,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2166.42014240849,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,881.973262237189,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,400.686393881786,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,3377.02733065552,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1880.96988329399,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1549.78268949666,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,4453.90023241965,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,688.523726714963,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1178.54661650948,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,238.741016797329,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,433.124111806111,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,13.2659685498791,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,610.350625022053,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1443.30912137404,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,582.689347109319,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,44.5622683234244,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2229.81027799069,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1667.3469984278,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1760.82931131751,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,2596.1524602699,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
grazer_biomass_kgkm2,1330.63124984347,0.550705176227353,Grazer biomass (kg/km²),Herbivory,main,Full model,canopy_height_sd_100,canopy_height_sd_100_main
