x,y,term,method,mean_rel_imp,sd_rel_imp,clean_term,responseGroup,tier,tier_label,response,response_tier
0.74,0.668758687729244,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.76,0.668631008588459,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.78,0.668011081444838,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.8,0.666410010753785,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.82,0.666175975255954,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.84,0.667313839088887,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.86,0.667466268799255,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.88,0.666559753433958,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.9,0.667204008587294,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.92,0.66782972599322,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.94,0.66782972599322,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.96,0.670617178027168,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
0.98,0.671288483809781,prop_burned_area,rf,0.665158862803852,0.584399603642999,Proportion burned area,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",canopy_height_sd_100,canopy_height_sd_100_high_biomass
10.9295317946308,23.4913667371652,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
14.748739991092,24.7925997351049,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
18.5679481875533,27.3768993719435,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
22.3871563840145,26.3809725162998,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
26.2063645804757,26.4789937844123,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
30.0255727769369,24.6657035910527,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
33.8447809733981,24.8175024671444,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
37.6639891698593,24.7214612530443,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
41.4831973663205,23.7902176012827,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
45.3024055627818,23.3018254435743,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
49.121613759243,23.4443122515556,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
52.9408219557042,23.5705402743747,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
56.7600301521654,23.7146676590339,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
60.5792383486266,23.7941300654544,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
64.3984465450878,23.7618370635659,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
68.217654741549,23.4210766157151,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
72.0368629380102,23.2802505839065,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
75.8560711344715,23.2957291440947,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
79.6752793309327,23.2686298229059,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
83.4944875273939,23.1497176468541,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
87.3136957238551,23.0762790173114,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
91.1329039203163,22.9224184215516,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
94.9521121167775,22.6239224132137,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
98.7713203132387,22.5704234014081,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
102.5905285097,22.7007055868366,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
106.409736706161,22.2499299508386,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
110.228944902622,22.2510225465262,CW_mean_species_body_mass,rf,14.2879003841323,2.69747281047878,Mean body mass (kg; cwm),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
399.764709359606,17.4293445063487,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
413.636650246305,17.438932318725,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
427.508591133005,18.8340650613432,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
441.380532019704,18.7187859943528,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
455.252472906404,19.1005107133966,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
469.124413793103,19.9529222030552,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
482.996354679803,23.476020613629,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
496.868295566502,25.1862333228102,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
510.740236453202,25.0630245599708,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
524.612177339901,26.3671087959794,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
538.484118226601,25.9441062157675,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
552.3560591133,24.5485556702279,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
566.228,24.648859106946,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
580.0999408867,24.920664766899,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
593.971881773399,25.4379186566691,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
607.843822660098,26.2566229822906,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
621.715763546798,26.7079890115374,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
635.587704433498,26.8686239416887,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
649.459645320197,27.546649976215,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
663.331586206897,27.2140082100766,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
677.203527093596,25.0647385407486,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
691.075467980296,24.0912521193125,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
704.947408866995,24.0312940210305,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
718.819349753695,24.0755843137798,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
732.691290640394,24.2732590105715,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
746.563231527094,24.2443316048271,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
760.435172413793,24.3437839803075,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
774.307113300493,24.3820668871871,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
788.179054187192,24.9511391821089,MAP,rf,23.9844421261501,4.4841104212539,MAP (mm),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
15.4692232704403,15.8005243629496,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
15.7087059748428,15.8284001306072,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
15.9481886792453,15.8864610097917,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
16.1876713836478,15.9607013310798,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
16.4271540880503,16.0395123202724,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
16.6666367924528,15.9112463436254,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
16.9061194968554,16.0702319133053,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
17.1456022012579,16.1433153044287,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
17.3850849056604,16.6046252916399,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
17.6245676100629,17.9850045807984,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
17.8640503144654,18.6875998998333,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
18.1035330188679,20.599641206798,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
18.3430157232704,24.7609080427991,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
18.582498427673,24.7001622799945,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
18.8219811320755,27.7681869310183,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
19.061463836478,28.2394325223129,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
19.3009465408805,28.1485338713617,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
19.540429245283,29.2778113646027,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
19.7799119496855,28.82762496469,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
20.0193946540881,32.126654816183,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
20.2588773584906,32.1063321265142,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
20.4983600628931,33.6310705132978,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
20.7378427672956,34.9811333237039,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
20.9773254716981,37.4367833701193,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
21.2168081761006,37.5098423870294,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
21.4562908805032,35.487902498047,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
21.6957735849057,34.6591262148641,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
21.9352562893082,34.0054445954589,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
22.1747389937107,32.890919709712,MAT,rf,37.0180467281207,5.55439751515996,MAT (°C),Environmental,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
0.155458860759494,24.5866431174364,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
0.310917721518988,24.5866431174364,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
0.466376582278481,24.5866431174364,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
0.621835443037975,24.5881897836582,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
0.777294303797469,24.5782788516625,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
0.932753164556962,24.5803192231328,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
1.08821202531646,24.8065589243046,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
1.24367088607595,24.7661104970975,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
1.39912974683544,25.3296249045847,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
1.55458860759494,25.8191128428333,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
1.71004746835443,27.1044377121082,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
1.86550632911393,27.2889862651131,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
2.02096518987342,27.2281973550673,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
2.17642405063291,27.2285727744964,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
2.33188291139241,27.1669705716288,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
2.4873417721519,26.679871732138,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
2.64280063291139,26.0748126383296,fire_events_since_2001,rf,0.0763029466020108,0.427782441785055,Fire frequency,Fire,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
10920.492935489,25.5096284184363,herbi_biomass_kgkm2,rf,8.34899929303654,2.01079612919455,Herbivore biomass (kg/km²),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
11781.586183478,25.0373570243911,herbi_biomass_kgkm2,rf,8.34899929303654,2.01079612919455,Herbivore biomass (kg/km²),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
12642.6794314671,25.2064579649318,herbi_biomass_kgkm2,rf,8.34899929303654,2.01079612919455,Herbivore biomass (kg/km²),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
13503.7726794561,25.398344086559,herbi_biomass_kgkm2,rf,8.34899929303654,2.01079612919455,Herbivore biomass (kg/km²),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
14364.8659274451,24.6714339322002,herbi_biomass_kgkm2,rf,8.34899929303654,2.01079612919455,Herbivore biomass (kg/km²),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
15225.9591754341,23.7153273396967,herbi_biomass_kgkm2,rf,8.34899929303654,2.01079612919455,Herbivore biomass (kg/km²),Herbivory,high_biomass,"Reserves with high herbivore biomass (≥10,000 kg/km²)",tree_cover_mean,tree_cover_mean_high_biomass
