SiteID,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,herbivore_fg_own,carnivore_fg_own,hempson_fg,trophic_groups,trophic_groups_hempson,carnivore_fg_own_simple,herbivore_fg_own_simple,total_biomass_ha,total_m_biomass_ha,m_herbi_biomass_ha,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,white_rhino_biomass_ha,white_rhino_yn,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,prop_biomass_w_occasional_predator,prop_biomass_w_regular_predator,prop_species_w_occasional_predator,prop_species_w_regular_predator,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,farm_size_ha,reserve_name,year_to_wildlife
LIM4,899.9948,224.007716666667,92.0502,363.694965138048,45.7931623732981,1.50194421229644,6,0,5,3,5,0,3,178.313364524396,133.735023393297,133.735023393297,12,12,0,,,25.2020813384277,0,153.111283185968,,,0.164599765699941,178.313364524396,,,0,0,0.133333333333333,1.42189975729488,10,,658.783279723984,Cherokee Game Farm,2012
LIM40,899.9948,153.049593333333,82.5,102.725472719812,19.3002007010161,4.24735227936566,9,2,4,4,5,1,3,133.589660121829,100.192245091372,94.1728439864652,15,12,0,,,60.9598701637679,38.8798720858088,25.7240497323769,0.637794535673363,1.51142112110263,2.36976179092992,125.563791981954,1,0.885859926390895,1,0.916666666666667,0.0757575757575758,3.17357760295081,11,8.02586813987583,816.358241352987,Imberbe PTY LTD,1998
LIM42,899.9948,191.129240909091,131.74955,105.932721420114,18.2501510149696,2.0939609902169,10,1,5,4,6,1,3,147.721206292033,110.790904719025,109.870326237758,22,20,0,,,54.9540081959657,34.2996402204107,57.2401199006349,0.624151747004483,0.599223766126846,0.960061025227799,146.493768317011,1,0.882296296134029,1,0.95,0.214285714285714,2.94940099390384,14,1.22743797502161,1565.85655577926,Bentinck cc.,2012
LIM43,899.9948,150.432005882353,62.9999,121.052266612873,16.1217481626137,5.60405934499027,8,1,5,4,6,1,3,73.1200594013389,62.9006120752016,61.9958174008942,17,15,0,,,15.6952383047476,7.18731250718427,49.0311156903305,0.45792949222123,0.146586762426083,0.320107712903684,71.9136665022624,1,0.8654967044111,1,0.933333333333333,0.166666666666667,2.84688792908138,12,1.20639289907653,372.18223046878,Masjienburo BK CC,
LIM44,4400,456.53754137931,161.4991,614.29048053406,45.2105905413368,4.65564401637493,14,3,5,6,7,2,4,60.2016726977465,47.5345366631451,47.4006820809554,29,24,1.55354687633707,12.4989327316422,yes,9.64623448082637,24.0000760855814,26.3768893550857,2.48802536713014,0.909890312026273,0.36570781152276,60.0231999214935,0.97411755990402,0.629038014180673,0.958333333333333,0.833333333333333,0.175438596491228,3.47647224544777,19,0.178472776253012,42483.430017647,Thaba Tholo Pty Ltd,1990
LIM45,899.9948,170.879322222222,86.6004,221.480994456114,14.7114876126006,1.33285076155418,11,3,5,5,7,2,3,249.486296065497,315.50538055745,313.891950949045,27,22,0,,,11.9710372115824,27.2802737169365,208.083745659105,2.27885631251249,0.131102377220893,0.0575299006352666,247.335056587624,1,0.980946230418961,1,0.954545454545455,0.233333333333333,2.07755890737751,15,2.15123947787259,2482.65725640255,They have two enterprises under which they operate: Buffelspoort Boerdery and Theo Rossouw's Safaris.,1986
LIM46,400,88.8272545454545,43.2504,216.458064226355,22.6904533063522,1.37177484263048,5,0,3,3,3,0,3,246.802871546697,310.311071989328,310.311071989328,11,11,0,,,23.3944438729314,10.1279791195286,213.280448554237,0.432922414165493,0.0474866739458918,0.109688647185033,246.802871546697,,,0,0,0.141414141414141,2.31320697539005,9,,44.9249148946881,Le Petit 5 small antelope breeding project,2000
LIM47,899.9948,208.307584210526,169.0013,221.693043530098,20.5464867146508,4.61451229137982,9,1,5,4,6,1,3,112.999038069255,84.7492785519411,84.6764763122931,18,17,0,,,9.86089704545477,22.5128252242059,80.5282461467301,2.28304028735224,0.279564330547885,0.122452648819487,112.901968416391,1,0.480047305622329,1,0.833333333333333,0.208333333333333,2.34410595227393,12,0.0970696528639514,1298.03492937794,Grootfoutein Wild,2019
LIM49,899.9948,212.452370588235,161.4991,203.909799942801,36.4535519791063,5.32975296475352,8,2,5,5,7,2,3,86.8837088605525,65.1627816454144,64.6442999006209,17,14,0,,,22.9979951173174,14.485421053081,48.7089836970961,0.629855819135016,0.297387051702018,0.47215099498552,86.1923998674945,1,0.773432246560979,1,0.928571428571429,0.119047619047619,2.33657243060865,12,0.691308993058036,1382.59245807288,Spiralhorn safaris,2009
LIM5,899.9948,187.861616,161.4991,147.370456293063,12.7735184491143,1.80252892017827,10,2,5,5,7,2,3,197.232144310656,147.924108232992,147.635422666585,25,22,0,,,14.3454522655062,74.6586649755875,107.84311298102,5.20434375952755,0.692289594688606,0.133021496403122,196.847230222113,1,0.988960524774881,1,0.954545454545455,0.254545454545455,2.70212421669603,15,0.384914088542271,2899.08068635802,Lenteguer Boerdery,2001
LIM51,899.9948,166.913921428571,99.75,101.919988543336,11.6763239722441,1.52880050762063,11,1,5,4,6,1,3,101.12769420841,75.8457706563076,75.5463356069302,28,27,0,,,18.2607682734464,48.6140178680071,33.8536613344535,2.66221098368015,1.43600473188794,0.539403052835,100.728447475907,1,0.669071561177427,1,0.888888888888889,0.218323586744639,3.48055225795944,19,0.399246732503189,3155.93816410241,Romaco Ranch,2000
LIM52,400,113.72503,67.50005,-Inf,,,7,0,4,3,4,0,3,0,0,0,10,10,0,,,0,0,0,,,,0,,,0,0,0,4.25045207750191,10,,,Driefontein Ghonaskraal,1996
LIM53,102,61.500025,56.25005,55.4879937697691,20.4124743396548,12.6631623676505,3,0,2,3,2,0,3,171.015845136255,128.261883852191,128.261883852191,4,4,0,,,4.53641980373563,0,166.47942533252,,,0.0272491318051751,171.015845136255,,,0,0,0.166666666666667,1.60639984346239,3,,20.8314054008365,Little Swift Investment 307 pty limited,2015
LIM54,899.9948,171.5953375,119.00015,127.46757093527,15.9592649454018,4.46527923503237,10,3,5,5,7,2,3,63.729580193587,47.7971851451903,47.5071786357469,23,19,0,,,15.752934694078,22.6658657639151,24.9241043896695,1.43883449046709,0.90939539529892,0.632036138502421,63.3429048476626,1,0.858368547312417,1,0.95,0.206349206349206,3.26281490674887,14,0.386675345924462,5517.53382388331,Tallyho Hunting Safari,2005
LIM55,899.9948,231.916941176471,175,305.05134338202,29.9328753555491,2.95763918463316,8,1,5,4,6,1,3,93.5733754798251,79.5636322997558,79.3411480845258,17,15,0,,,18.8448089122039,7.57493114977773,66.8569897975369,0.401963807914879,0.113300511625141,0.281867445262966,93.2767298595185,1,0.946883723888216,1,0.933333333333333,0.218181818181818,1.97714161337143,11,0.296645620306599,3996.33373577109,Ledrea Game Lodge PTY LTD,2000
LIM56,899.9948,187.446494117647,161.4991,106.149724526645,19.5118894928238,7.9556641708919,8,2,5,5,7,2,3,140.016085803301,105.012064352476,104.493125099079,17,14,0,,,30.0161941146331,84.2757718468999,25.0322008372383,2.80767680023147,3.36669445866422,1.19910327940405,139.324166798771,1,0.882055180178102,1,0.928571428571429,0.175324675324675,2.92251925250897,11,0.691919004529511,657.227792592889,zebula Control Bodies,
LIM58,569.9936,157.21529375,129.49955,170.289706107533,23.8594611514491,8.36052023571363,10,3,5,5,7,2,3,51.5440396200774,58.8913476909031,58.2547691854788,16,12,0,,,5.26742545791996,7.36492828276275,38.0629145388289,1.39820265926859,0.193493545410182,0.138387339008066,50.6952682795116,1,1,1,1,0.133333333333333,2.6300707122494,10,0.848771340565776,1853.37867198886,De Hoek Safaris,1993
LIM59,899.9948,201.622673333333,171.0015,131.982003295337,24.5442564366074,5.19342697571788,8,1,5,4,6,1,3,108.317458753597,81.238094065198,81.05319606818,15,14,0,,,34.1298694691122,43.0919782437871,30.8490803780075,1.26258842808601,1.39686427328666,1.10634965616167,108.070928090907,1,0.688239140234601,1,0.857142857142857,0.228571428571429,2.75838164747531,10,0.246530662690665,511.09179939251,Re Cama Trust,
LIM6,899.9948,209.935614285714,172.00065,192.527587099887,25.2086297440707,7.66226956653495,7,0,5,3,5,0,3,92.7750857469503,69.5813143102127,69.5813143102127,14,14,0,,,29.2406269324641,41.4644546558204,22.0700041586659,1.41804260050885,1.87876968022859,1.32490355335899,92.7750857469503,,,0,0,0.175324675324675,2.80821848026897,11,,1042.99806807973,calali bush lodge,2008
LIM60,899.9948,185.060514285714,84.5502,216.634725906666,38.3834744246294,4.27759168868506,10,1,4,4,5,1,3,44.6301940926745,33.4726455695059,33.2068007161751,14,12,0,,,17.8434320949909,7.10105278262211,19.3312494106204,0.397964514047472,0.367335428341267,0.923035636030222,44.2757342882334,1,0.759293358243108,1,0.916666666666667,0,2.8660344679804,12,0.354459804441096,1266.7106238124,Waterfall K3 / Gondomark pty limited,
LIM61,899.9948,174.941995,129.49955,112.261880458486,15.6197117374653,6.76730330993336,10,2,5,4,6,1,3,52.4785678829506,39.358925912213,38.8263182071225,19,16,0,,,13.4395208648176,13.9524700654087,24.376433345937,1.03816722379843,0.572375370399883,0.551332538033407,51.7684242761633,1,0.955574296465879,1,0.941176470588235,0.123076923076923,3.45146558652173,13,0.710143606787298,1956.63917371037,Bulay Game Farm PTY LTD,
LIM62,899.9948,199.477016666667,165.2502,166.738262370608,24.2562552095308,2.6584968805986,10,1,5,4,6,1,3,106.421023937018,79.8157679527636,79.3973603963306,18,16,0,,,32.4767799857048,38.2968631004307,35.089504108972,1.17920751741052,1.09140508174462,0.925541149993079,105.863147195107,1,0.814734193607999,1,0.9375,0.158653846153846,2.97784904161919,13,0.557876741910681,917.761687369239,Umndeni Game Lodge,2008
LIM63,899.9948,255.962709090909,179.999,163.125251103704,35.5141568009599,9.43647865508839,6,0,4,3,4,0,3,143.978193194539,107.983644895904,107.983644895904,11,11,0,,,40.7229656156578,51.4813195154228,51.773908063458,1.26418394969812,0.994348725854796,0.786553828730576,143.978193194539,,,0,0,0.161616161616162,2.60693580807984,9,,1103.60095146705,GS Scoonbee Landgoed PTY LTD,2009
LIM64,62.9999,62.9999,62.9999,-Inf,,,1,1,0,1,1,1,1,0.355724312255352,0.266793234191514,,1,,0,,,0,0,0,,,,,,,,,,,,0.355724312255352,531.309481777363,Tegeta 81cc,2000
LIM65,899.9948,263.35614,179.999,263.987592731284,26.2469826768954,4.94384988648415,6,0,5,3,5,0,3,100.831801104606,75.6238508284546,75.6238508284546,15,15,0,,,6.95917227238121,30.7088192433237,63.1638095889013,4.41271146070021,0.486177439948454,0.110176576075361,100.831801104606,,,0,0,0.233333333333333,2.27821960948579,10,,4423.30650760959,Tembani wildlife,2004
