WDPA_PID,canopy_height_sd100,canopy_height_mean,tree_cover_sd100,tree_cover_mean
555570539,2.66054387866168,1.67845983203601,7.06751959180047,5.30045558221539
555570540,1.29792281570011,0.861305705891511,3.76574999007783,2.70189581525797
555570541,1.78369942513528,1.36410805138049,4.03755833024051,3.31796798074451
555570542,0.681475295024329,0.243229654995251,2.13564946159054,0.873852942323589
555570543,2.25418257492232,1.71006490390423,4.73902622664281,3.9901874963761
555570544,0.52696169967069,0.169299682634164,1.7797116659724,0.722866337922602
555570545,0.0762742199715212,0.0185273716869125,0.230908335403338,0.0629582888886425
555570546,0.0762742199715212,0.0185273716869125,0.230908335403338,0.0629582888886425
555570547,0.67314185770376,0.225470159160059,1.98434372999066,0.77779738405038
555570548,0.434520642942368,0.237584994091917,1.49946140640236,0.856468992768552
555570549,0.0780083500372552,0.021851047845564,0.223502604341441,0.0696469254063551
555570550,3.82591367306149,2.23066390488072,9.15433696502287,6.451852489294
555570551,3.49691917834475,2.43430198468719,10.7170529808785,9.12098905702221
555570552,1.61841962123946,1.00429386934401,4.59829886239379,3.2714777010091
555570553,0.830561054109817,0.319863419350057,2.33323360865874,1.0785108072601
555570554,2.96728440742708,2.0251794427389,7.23780502643699,5.70750744181164
555570555,20.4688304430746,43.8812186418496,20.8155486028821,66.1238889740562
555570556,0.0967572729091295,0.0285173760449234,0.318947704996395,0.102452474696289
555570557,0.319632561529513,0.172898903955998,0.89611912865485,0.647482784851838
555570558,2.21830770492544,1.75423922620279,8.5278648291144,7.80285843747009
555570559,2.65126265657447,1.61518075253744,8.27091255655802,5.94716474345463
555570560,0.648469595190354,0.308636749481331,1.41211154280325,0.744541553926688
555570561,0.708377959350885,0.369234963899833,1.83481053917424,1.00606055519958
555570562,0.777148525394627,0.251916269114929,2.23876997799536,0.846584002194101
555570563,1.95689372385006,1.09204392703258,3.44836151872875,2.35387906796831
555570564,1.57323525766402,0.842869102625662,3.59728799715173,2.30121044511671
555570565,2.44826537707716,2.17005805127031,4.84821511873824,5.14985412394802
555570566,1.40460057043272,0.955608629462177,5.2683841935271,4.58237091391186
555570567,6.07371529559272,5.02237412239121,13.5309369769046,12.5627568754075
555570568,0.838724372755723,0.470009143046179,3.28676493517378,2.19241420740544
555570569,1.22155622150293,0.844271265491523,4.42923782254268,2.98798005494768
555570570,3.40329161509061,2.23945513681308,7.07259967696472,5.7037632783625
555570571,4.30476695558689,2.43368364715476,10.9152617045939,7.00323252952938
555570572,8.34479957059028,12.0609619371115,21.0253150425927,42.2253391258577
555570573,3.4273338636496,2.51295807784505,14.3700155843125,14.4884375904428
555570575,11.010483380256,20.2434235258681,18.8200357179095,56.1525549649481
555570576,2.3656809317674,1.90196442005337,12.3744808109764,13.0098480154115
555570577,1.8559113796181,1.29176038586665,8.09332571099402,6.91835557920416
555570578,7.11195688766719,8.49778816282399,21.1951533955291,32.6750854878827
555570579,11.4537325577628,14.8558350188616,26.9129818740644,49.0858127784012
555570582,3.34196776852974,2.75351907584905,13.8138956352992,13.7976351318443
555570583,16.6579706668854,26.585348485207,22.6910677955302,73.6064525237589
555570584,4.51818495622771,3.53738628810797,18.9644688434353,19.732740109231
555570585,0.000825003879467612,0.000227886085153377,0.00598907472054443,0.00166547064306691
555570586,2.26914127590727,1.29063307090309,11.205336077528,7.89151874065984
555570587,1.95456315945347,1.71078033911857,8.11567829389007,8.6621963202482
555570588,22.0941120570994,75.1188848464884,7.236176788168,94.7629686345391
555570589,1.60509084030831,0.998779245971985,9.66104765816301,6.5612022904164
555570592,19.7879528368221,33.1701090774115,24.3083143213028,52.6260093941408
555570593,11.0080320111476,15.4208304281625,16.3057130860099,30.1903618305197
555570594,0.0140893685085506,0.00377361575976528,0.142814395242724,0.039738233554466
555570595,20.1867541761799,35.4170899477624,23.9692597184572,68.7897984945137
555570598,0.437882635520213,0.230874837560203,1.43145190046704,0.886927422905574
555570601,2.82602682764899,2.54309391860236,16.2110982189853,16.6627828715014
555570602,21.4118714549325,63.9804762970318,11.4625976274628,91.6442989696156
555570604,13.6164362359567,32.9044349335084,12.5874893569959,82.8625632214466
555570605,6.16142091201681,4.28882434307602,23.3301621339476,21.0269650548701
555570606,0.588324188581102,0.499892797889913,5.06244307024219,4.45699294587335
555570607,0.477167181517572,0.299146835894758,3.78400401020183,2.68210384628596
555570608,6.91600519530978,5.60213559762241,21.8570986460802,20.9486098446466
555570609,8.02043768792313,7.69399686215944,23.9416441698952,30.3416505158001
555570610,11.5495596498367,9.89240336399962,19.4222121927887,18.074061109568
555570611,3.64808753313508,3.82938627072502,19.0003908394868,23.0851453066243
555570612,10.395203754827,11.6427092644876,27.1552942006634,42.4060255362437
555570614,5.74495640871526,8.70872460228151,25.0419227521759,48.8974149662409
555570615,1.83807975157388,2.69043392406079,15.4613430583629,25.2819775560074
555570618,0.00753972451754056,0.00171254620663769,0.0727162873065586,0.017733723839565
555570619,0.187219051872377,0.0709546715324413,1.35164517673802,0.555618214497186
555570620,1.79475232869297,1.21701597159882,10.7378189479895,8.12309943296332
555570621,2.5819646115544,2.23933097978152,9.54443468090768,9.60215165500315
555570622,18.3947572733494,19.3640073880236,28.540208821284,42.8397730072921
555570623,5.51390548925459,2.95892986742062,12.9963856590912,8.12229055366091
555570624,8.39204506188601,8.52091391994937,22.9811630305738,31.5250307346275
555570625,9.55102537658932,11.9073229322275,18.8141747617762,22.1324749970676
555570626,0.595314105917705,0.312267400828194,2.31124800740822,1.27762816891062
555570631,0.0395253517730968,0.00741810790138451,0.093584832009368,0.017921305928878
555570633,22.6196626655983,50.5350951357829,16.690779900118,80.2696498037288
555570635,0.78064727467973,0.38466237460319,1.72192976670366,1.00938616465651
555570636,4.73883425607346,5.54298216909067,23.7218969364961,35.7716008138119
555570637,1.47073432645223,1.80993648705793,8.65708594495984,12.5512935676653
555570638,3.53865026158404,3.97516697645724,19.0693797488172,26.3710231384358
555570639,2.9213037742472,2.82251309158629,15.2475733380595,16.6393841210648
