reserve_name,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,source,elevation_sd_1000,elevation_mean,MAT,MAP,Biome,days_since_last_fire,fire_events_since_2001,prop_burned_area,n_deposition,tree_cover_sd_50,tree_cover_sd_100,tree_cover_sd_500,tree_cover_mean,canopy_height_sd_50,canopy_height_sd_100,canopy_height_sd_500,canopy_height_mean,woody_cover_sd_venter2019,woody_cover_trend_significance_sd_venter2019,woody_cover_trend_sd_venter2019,woody_cover_mean_venter2019,woody_cover_trend_significance_venter2019,woody_cover_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
reserve_194,4395.18817864842,899.9948,198.508075,172.00065,227.489198307129,28.7997546638642,7.84611116336454,12,12,0,11.9721754476008,6.24546069116004,6.08553811869441,0.521664648041188,1.02627911769616,1.96731582550161,24.3031742574553,0.166666666666667,3.068916319898,8,,2006,SWEP,27.0788702806348,947.999328521068,21.3888888888889,441.485185185185,Savanna,7081.66839378238,0.0466321243523316,0.0414507772020725,347.224090576172,15.7818701503224,19.2088589843509,24.4684580125957,75.5713474992119,1.12249967823269,1.38214062447345,1.77640169370977,2.83585644556742,0.0677768048800433,0,0.362336393369885,0.415337219868492,1,0.834247582156506,0.0637304696245458,0.0622806149444609,0.0625662889919214,0.0611335068219319,0.0594233481976825,203,2430.31742574553,624.546069116004,608.553811869441,1197.21754476008,0
reserve_195,287.600611281029,227.4993,124.987566666667,124.04975,36.1714419634625,14.8785473684926,9.27436807005965,12,10,0,23.7744070485257,63.7514611611308,43.9256041346019,2.6815163478529,1.45135081046982,0.541242574050284,131.451472344258,0.175,2.48356172969982,8,1.56118583336828,2016,SWEP,2.9027889341152,844.258974358974,22.15,380.15,Azonal Vegetation,7305,0,0,347.224090576172,17.348945739907,22.8707756955041,34.5063231786092,28.5325107689287,0.986872124774409,1.38311023647555,2.2300794561704,1.36746231875341,0.0660748007418124,0,0.385433477480169,0.415046536799721,1,0.870812470490654,0.0625538245601318,0.0616105393660664,0.0623690774361108,0.0610994119159838,0.0594133822450818,3,13145.1472344258,6375.14611611308,4392.56041346019,2377.44070485257,0
reserve_196,2865.55316990186,580.0027,189.142305,170.0014,145.853376707294,21.3910333470393,4.47824608585199,20,18,0,4.93493338338032,22.1260228098198,37.3300272783504,4.48355045365657,0.592713813060935,0.132197422374838,64.3909834715505,0.235042735042735,2.40879657157748,13,0.15668807150955,2016,SWEP,3.2620435186816,1012.17085040984,21.0770270270271,511.408108108108,Savanna,5351.4140625,0.3203125,0.3203125,663.142456054688,5.54629471968968,7.53000418311557,14.2427390328958,15.0427036189662,0.170207116681915,0.216486372448154,0.375478441620362,0.352104591965765,0.0552076547194727,0,0.378793613984791,0.449789310549154,1,0.951108860829014,0.0591352093676587,0.0582148458054482,0.0584328737996954,0.0564883703013887,0.0537938307768548,203,6439.09834715505,2212.60228098198,3733.00272783504,493.493338338032,0
reserve_197,3329.21787092364,899.9948,355.83135,218.7498,394.18172199406,91.88698862475,23.0894260101344,6,6,0,5.40664405210772,3.62171968536707,3.31607351276687,0.669864642551268,1.09217110881995,1.63043552300398,12.3444372502417,0.133333333333333,2.56862238602028,5,,2008,SWEP,45.2616441202651,1394.45987516719,17.3825581395349,546.43023255814,Savanna,7083.29861111111,0.0625,0,299.438110351563,17.0721675858284,23.5207809797131,34.0161738813951,58.2067466493161,1.02971530814735,1.45851246490805,2.18364352407127,2.577112190915,0.201258330311245,0,0.585335303873261,0.597736790553554,1,-0.0413273994273744,0.0444014596175171,0.0459429881534005,0.0451583153312324,0.0492685643061254,0.0565084965966058,203,1234.44372502417,362.171968536707,331.607351276687,540.664405210772,0
reserve_198,787.485125054039,899.9948,207.607425,128.75,137.040509122278,25.1815798257503,5.05079403553437,12,11,0,32.2861218467527,8.16902389052562,3.89528106932751,0.253019669853821,2.0971590355445,8.28852174519122,44.3504268066059,0.0818181818181818,1.84741247754519,10,0.980022955921918,2017,SWEP,21.7086078974245,1083.50469043152,20.4681818181819,518.163636363636,Savanna,7305,0,0,347.224090576172,10.4960653168214,13.5979979077002,19.7521172130809,88.0832549986584,1.0964383170776,1.40532617694014,1.93079526284162,3.89270429833508,0.0773859189035485,0,0.332832013222864,0.433396049837272,1,0.72171719261299,0.0637767129151978,0.0631124544962973,0.0624393109713182,0.0610435517934446,0.0593667787667548,203,4435.04268066059,816.902389052562,389.528106932751,3228.61218467527,0
reserve_199,11448.2909366531,269.9977,146.0239,146.0239,269.9977,269.9977,269.9977,2,1,0,0,0.141504632347648,0,,,,0.141504632347648,0,1,1,0.00577818124696779,2002,SWEP,3.79616543048533,1110.2366148532,19.811744966443,624.497315436242,Savanna,6795.04761904762,0.212301587301587,0.00992063492063492,698.615966796875,8.65566400343126,11.3285479467573,18.313996910407,24.7591594581483,0.346343510443421,0.446484731388371,0.679718694777879,0.711408254865447,0.0609879835123251,0,0.281878442046937,0.415230124568474,1,0.677878525954603,0.0597254314801562,0.0576866641952474,0.0581171247643832,0.0584742132901701,0.0595933562634847,203,14.1504632347648,14.1504632347648,0,0,0
reserve_200,8578.41757024453,4400,447.1416,135.50065,806.138051868557,53.9595936979442,3.91003984966258,20,20,11.2841324413683,15.444929372472,16.2946620580531,29.8505823950816,1.05501693566146,0.545874175665597,0.517407974425881,61.5901738256068,0.132352941176471,4.03747074732453,17,,1976,SWEP,6.66999320999981,942.386716057891,21.3481481481482,455.143518518518,Savanna,7254.90740740741,0.0158730158730159,0,352.257614135742,19.5157556444066,23.2754482922013,29.2148818680353,45.6757618730516,0.654579147675291,0.785610500792286,0.972447944945585,1.05339842783696,0.0469300019054557,0,0.289010099889691,0.400438149813014,1,0.634585981705356,0.0628827402187313,0.062341078626022,0.0632744855683323,0.062090154162997,0.0597325929326015,203,6159.01738256068,1629.46620580531,2985.05823950816,1544.4929372472,1128.41324413683
reserve_201,3433.58707434417,1417.49,229.13336,161.4991,91.8068548009225,16.4015386121879,4.13800475941506,24,21,0,20.2219790256119,21.6889182617349,21.8298033447475,1.07254182363976,0.993546204663978,0.926347283402239,63.7407006320943,0.175,3.30233509853941,16,0.497728166782089,2000,SWEP,30.1637088168173,980.141784641785,21.0238095238096,462.145238095238,Savanna,7242.22147651007,0.0201342281879195,0,357.291137695313,17.985354176865,21.8724608998193,28.3082633279774,61.4187743687773,0.84145566002816,1.05050218359097,1.40592440677016,1.87784368372661,0.0774722427255797,0,0.350664185422134,0.433136921296402,1,0.846683228757688,0.0627003522819285,0.0628075991051063,0.0636380135747689,0.0625841651546598,0.0599472919823506,203,6374.07006320943,2168.89182617349,2182.98033447475,2022.19790256119,0
reserve_202,14535.4363838188,4400,520.02667826087,97.5,956.524335680827,73.3557811094283,6.48470139762957,23,19,8.47583772147007,15.0985574292295,7.10228085858663,16.7879093930505,0.470394664647713,0.423059279884288,0.899370914848971,38.9887476808666,0.138157894736842,3.96498679094429,16,0.466123914074051,2010,SWEP,6.97515789132635,436.769207378877,22.3172131147541,533.544262295082,Savanna,6313.71630094044,0.214733542319749,0.214733542319749,573.71907043457,16.9343904012701,21.1396153369206,26.4601405834589,39.3140707152801,0.524038799730065,0.658675398401948,0.823117207054078,0.858250476647376,0.0434633689125942,0,0.268213945666841,0.418224610785447,1,0.882591044348907,0.0324955241904793,0.0350257933524613,0.0342451320216707,0.0349748811853823,0.0374745845931178,203,3898.87476808666,710.228085858663,1678.79093930505,1509.85574292295,847.583772147007
reserve_203,815.792967555612,899.9948,275.656614285714,175,145.372478197272,35.8440687961146,10.0170723257808,7,7,0,7.02995665332093,3.86127378547826,56.565895803526,0.54925997070753,0.0682615157177016,0.124279065211635,67.4571262423252,0.119047619047619,2.29717987198853,6,,2019,SWEP,3.01467097972126,1108.20072007201,19.8333333333334,532.491666666667,Savanna,7305,0,0,698.615966796875,13.0512425088168,16.7018864420669,23.4967679416432,28.5202327309054,0.44831562873811,0.582533521291227,0.79630535139757,0.796460031362379,0.045832370837633,0,0.337660301147264,0.436019232250979,1,0.792071945236002,0.0619823922980604,0.0600775059847965,0.0595938056688157,0.060804878313514,0.0616008113285447,203,6745.71262423252,386.127378547826,5656.5895803526,702.995665332093,0
reserve_204,1421.29130303536,899.9948,242.061666666667,177.4995,107.585870997509,24.3810489234584,10.0032275337445,12,12,0,29.3693980332205,57.0975895839849,45.9615765328967,1.9441184841242,1.24228962300973,0.638998925813599,132.428564150102,0.25,2.97418101308756,8,,2018,SWEP,20.3972633029589,1337.89193381593,18.25,629.9,Savanna,7222.61904761905,0.0476190476190476,0,698.615966796875,15.4567951815221,20.1068779888284,29.2629285166341,41.2613942573176,0.714410509730613,0.924098167197176,1.27177560060255,1.28645960564803,0.0758972480881739,0,0.389584480224206,0.429975016188441,1,0.796536172824823,0.0634526711008699,0.061018018148235,0.0607987837862239,0.0611857745486329,0.0609033157839706,203,13242.8564150102,5709.75895839849,4596.15765328967,2936.93980332205,0
reserve_205,1097.96550069546,899.9948,252.677066666667,179.999,145.308880970739,31.0217640812949,19.9781634270392,9,9,0,16.794683246714,22.8330556689809,16.2182303439596,1.3595407149729,1.40786356986753,1.03554351433719,55.8459692596545,0.0972222222222222,2.93792470082652,8,,2014,SWEP,3.5765270832008,813.35043889264,22.5571428571429,379.842857142857,Savanna,7305,0,0,347.224090576172,11.0791481174413,13.8378606665916,19.316069573164,17.7522793700391,0.340268074961624,0.426495785445095,0.604511526351174,0.435869079068441,0.0354470060402655,0,0.210022016916138,0.359410763565587,1,0.67897820501746,0.0548590348825597,0.0548146251055782,0.0559139941996683,0.0596239043472938,0.0588908115598828,203,5584.59692596545,2283.30556689809,1621.82303439596,1679.4683246714,0
reserve_206,453.063263513112,400,142.8999125,121.99955,249.059230643584,63.3979655703218,7.06316411903288,8,5,0,11.7809706278371,4.03916880351311,26.718122997076,0.342855349623655,0.151177116893846,0.440935563816605,42.5382624284263,0,2.32931246974393,5,3.10066322549973,2010,SWEP,1.56171112492546,902.830618892508,21.9214285714286,390.414285714286,Savanna,7305,0,0,347.224090576172,16.0964593642931,18.8990634631786,23.5267027616501,25.9266112808256,0.439087987586734,0.527868588101815,0.63775033056736,0.51568159957259,0.0267449770831023,0,0.258415782959925,0.411720143777249,1,0.213418911779752,0.0568317166315775,0.0574141298763063,0.0582280007309497,0.0584908084659616,0.0574302817121078,203,4253.82624284263,403.916880351311,2671.8122997076,1178.09706278371,0
reserve_207,10156.1730302193,899.9948,213.058011111111,170.0014,121.041588368691,22.6256659471648,3.65777892122666,18,17,0,4.14525846248711,2.45918945312225,10.3098987471405,0.593253587291819,0.238527022760949,0.402065875150988,16.9143466627498,0.199095022624434,2.72933778787275,13,0.0137945660814499,1992,SWEP,7.33615893442969,593.839065255732,22.9530303030303,359.649242424242,Savanna,7304.81179138322,0.00226757369614512,0,230.720886230469,19.1600152557464,22.9917082965988,27.1243165261155,33.4004069115396,0.496453114830634,0.613863402491736,0.736747249988241,0.622015599619235,0.0470708002337314,0,0.234718896208956,0.382217958442523,1,0.617132794874275,0.0369622971547742,0.0385767630053729,0.0378243425858809,0.0377237936643328,0.0414006633755171,203,1691.43466627498,245.918945312225,1030.98987471405,414.525846248711,0
reserve_208,9336.9084400448,2949.9863,323.635578947368,86.6004,2251.97300981671,122.229523568061,0.469629639856836,19,19,0,2.63516203012932,46.285676974886,6.95286792377377,17.5646417357549,6.65706259378558,0.379003608154122,55.8737069287891,0.154385964912281,2.07360877911577,15,,1981,SWEP,14.332905894449,566.435478782142,21.3137931034483,579.359482758621,Savanna,4985.14634146341,0.648780487804878,0.504878048780488,573.71907043457,15.4118036808744,20.2995981129247,27.3817429765144,34.7075111681675,0.628377165142778,0.840109532833829,1.15260827780063,1.08442301502523,0.0589573904462603,0,0.391699076708782,0.47057693143578,1,1.18810805852779,0.0357709661023106,0.0381063270338501,0.0373421267350928,0.0384124526276257,0.0422952500654679,203,5587.37069287891,4628.5676974886,695.286792377377,263.516203012932,0
reserve_209,1119.06900431671,569.9936,162.486916666667,168.24955,80.395042412861,19.5416472192615,4.86126955190315,12,11,0,33.3426239633745,23.9305389539866,18.7253248183697,0.717716127569122,1.27797724130854,1.78061658672351,75.9984877357308,0.161616161616162,2.59281836803173,9,0.721577933876425,1990,SWEP,14.7062495936408,1014.67695338148,20.94375,490.6875,Savanna,7305,0,0,505.18327331543,17.687592434171,22.0773990599271,28.6650079415769,63.0795008976353,1.02728286182084,1.29398514108452,1.67063558831507,2.36098382225986,0.0629476312501264,0,0.402451076386799,0.456770348940093,1,0.551941246823439,0.0637135597361959,0.0619872075113525,0.0609372598201781,0.0589940129086756,0.0577300636373989,203,7599.84877357308,2393.05389539866,1872.53248183697,3334.26239633745,0
reserve_210,5326.97425250665,2949.9863,317.655286956522,86.6004,280.826382303818,28.3438370429549,2.92291202024867,23,20,0,3.08524956587999,12.7966304075758,24.595652764484,4.14768080647178,0.520280170244317,0.125438816177104,40.4775327379398,0.183333333333333,3.09536887762682,15,0.321475741917501,1970,SWEP,10.7004232391926,556.232645143412,21.381884057971,578.695652173913,Savanna,4511.2094017094,0.85042735042735,0.606837606837607,325.153472900391,16.0364923675968,20.689128072079,27.305342862917,25.9145725955553,0.575944772627412,0.77074716590325,1.06351813663607,0.711161173614109,0.0553681550742305,0,0.322259780317665,0.441022097325607,1,0.950704416226129,0.0357259475273113,0.0380893933078904,0.0374336524704616,0.038051381733028,0.0421045223434646,203,4047.75327379398,1279.66304075758,2459.5652764484,308.524956587999,0
reserve_211,772.621950106353,899.9948,194.0922,135.50065,111.201297693004,16.8098227142444,3.36248284568039,20,20,0,25.2824116598178,36.831608001925,67.0962618818481,1.45680754263102,0.548936810619687,0.376808050861885,129.210281543591,0.2,2.91280479183628,15,,,SWEP,23.0121103985045,1361.232668566,18.33,633.11,Savanna,6463.97142857143,0.342857142857143,0,698.615966796875,10.141097515186,12.8195208671932,18.3023384468896,11.6618169608234,0.231121895977132,0.300823112221428,0.430775851139001,0.203402744643703,0.0720456457848494,0,0.263837498273973,0.432730788586752,1,0.757825189955341,0.0600116087025586,0.0600120176431868,0.0597321874327981,0.0580201029400004,0.0560613805514501,203,12921.0281543591,3683.1608001925,6709.62618818481,2528.24116598178,0
reserve_212,4485.65113464943,2949.9863,470.439133333333,179.999,1151.89955796749,94.4943249316274,6.67123732606464,15,15,0,17.7397730477359,31.3704755398901,9.83759696761366,1.76836960966047,3.18883520469122,1.80326284011604,58.9478455552396,0.183333333333333,3.72757359733658,12,,2010,SWEP,12.5112720171185,1081.7543917255,20.6775862068966,448.860344827586,Savanna,7302.06091370558,0.0101522842639594,0,505.18327331543,14.2750841722738,17.8883423954448,23.9852498246699,25.3213079404178,0.436601452081097,0.561762706632412,0.778465094478155,0.621435161787823,0.0563427089768233,0,0.393741271200889,0.435010185635522,1,0.694467383312566,0.0634916295258673,0.060969141490021,0.0604325271618659,0.0583731498146648,0.0571464337130645,203,5894.78455552396,3137.04755398901,983.759696761366,1773.97730477359,0
reserve_213,3066.52246729548,899.9948,213.157894444444,165.2502,191.036026759271,24.4230412130234,5.11065175154748,18,17,0,18.3203647125233,17.7073122989018,50.1093467400947,0.966537106480068,0.35337344130119,0.365607733973198,86.1370237515198,0.180995475113122,2.85205711218925,13,0.26332613199869,2002,SWEP,6.93862845789771,564.319961566178,21.5474358974359,569.397435897436,Savanna,3220.72388059702,1.44029850746269,0.925373134328358,822.28466796875,16.8086731782344,21.586086239406,28.8742067849458,70.9032054622151,1.25869698809887,1.6143737630543,2.05049865067895,3.05042394974916,0.0469543380700542,0,0.400477702471275,0.486538965608442,1,1.38094443966242,0.0360424713967288,0.0385091297325734,0.0377858496295065,0.0385831905039237,0.0431136764441121,203,8613.70237515198,1770.73122989018,5010.93467400947,1832.03647125233,0
reserve_214,12322.3903311738,899.9948,244.756293333333,175,121.801609202102,26.3250862362022,8.15916600176109,15,15,0,10.5315604450292,14.8408318260586,24.6315161216849,1.40917691196116,0.602513939975995,0.427564441953191,50.0039083927727,0.218181818181818,2.41571908488433,11,,,SWEP,3.46129346396404,899.720655304849,21.834375,432.9875,Savanna,7305,0,0,347.224090576172,17.3097332420742,20.1688216690594,24.092814798009,32.4873016782089,0.542592546692671,0.64288689274357,0.760236884541602,0.732728033600047,0.0362108301001043,0,0.273094326988864,0.411046845442766,1,0.710892325335223,0.0570279169237708,0.0576251745126666,0.0586982486064526,0.0591451036838679,0.0586008455413797,203,5000.39083927727,1484.08318260586,2463.15161216849,1053.15604450292,0
reserve_215,4991.98427063472,899.9948,223.190670588235,169.0013,179.489663765945,23.8018440005839,4.58716513460433,17,16,0,22.3018029233182,12.2982147922902,37.9198999110491,0.551444869034848,0.324320866382529,0.588129266575936,72.5199176266575,0.158653846153846,2.52091152362364,13,0.323516844694436,,SWEP,3.1017510492415,601.981039116154,23.2647540983607,382.647540983607,Savanna,7305,0,0,230.720886230469,11.10519459399,14.1814575126155,20.034804338245,18.0799583186907,0.227371000689014,0.297556977609962,0.427024303141858,0.285763952940827,0.0742708468686875,0,0.469748215097846,0.358609661565669,1,0.595678050966246,0.0392608186714706,0.0409389259199856,0.0402050543042375,0.0398193213527589,0.04621084569693,203,7251.99176266575,1229.82147922902,3791.98999110491,2230.18029233182,0
reserve_216,1207.22171349225,899.9948,183.833710526316,161.4991,123.116605306291,15.6176760448358,4.37043088039234,19,17,0,15.3604742134379,12.1912035175587,21.4960440240347,0.793673642373192,0.567137074334597,0.714572141565367,49.0477217550313,0.199095022624434,3.19243472870357,13,0.319740852642043,2008,SWEP,3.0184739149312,802.254769230769,21.9366666666667,393.506666666667,Savanna,7305,0,0,230.720886230469,15.0611555233274,17.775157466089,22.1880598450607,20.053362431516,0.567783187654207,0.695237577850621,0.872435728671416,0.576029928647773,0.0414682446437509,0,0.292688329722182,0.39366248450616,1,0.752401609089023,0.0451937374616012,0.0472647810498991,0.0467859731040116,0.0500357102389272,0.0574118367417563,203,4904.77217550313,1219.12035175587,2149.60440240347,1536.04742134379,0
reserve_217,3148.35629967964,2949.9863,462.577092857143,194.99965,226.438599712542,46.3003113982143,5.86605580243835,14,14,0,15.5032808722973,36.0248736814003,58.3340150600768,2.3236935444918,0.617562045820078,0.265767423283496,109.862169613774,0.214285714285714,2.73601158224658,8,,2010,SWEP,13.6413606433436,1330.25614035088,18.5064102564103,581.192307692308,Savanna,6352.46376811594,0.536231884057971,0,698.615966796875,10.200012117553,14.0557359172894,19.8487922264182,11.5886987199286,0.259682265791873,0.368252263156206,0.513108063111271,0.222807410067901,0.0472550496454449,0,0.297915984863771,0.394620272120437,1,0.890741921072596,0.0648731996741725,0.063009591112565,0.0623836726674831,0.0609842269322915,0.0590405042543969,203,10986.2169613774,3602.48736814003,5833.40150600768,1550.32808722973,0
reserve_218,524.441203967142,569.9936,148.689846666667,102,138.36639879487,18.3516341503449,5.3170686635561,15,15,0,22.9983836295893,107.590621928965,93.274097515543,4.67818189581554,1.15348874762403,0.246567742193987,223.863103074097,0.166666666666667,2.65011152293583,12,,2020,SWEP,2.57128096790125,972.346853146853,21.2071428571429,532.042857142857,Savanna,5223.77272727273,1.18181818181818,0,663.142456054688,13.2013077154083,17.6515974377592,25.8158084205959,81.9682750449412,0.850375064834791,1.08943930963675,1.43400469655576,2.51936365380728,0.0296782609288797,0,0.254002707035303,0.432945252715453,1,0.0299481116633815,0.05478316780102,0.0544393340495693,0.0553160183752719,0.0553195839696048,0.0526492542043085,203,22386.3103074097,10759.0621928965,9327.4097515543,2299.83836295893,0
reserve_219,24883.5486138047,4400,386.093208,86.6004,1930.97310889787,109.89828341581,2.80539019293483,25,20,27.761313738699,18.7921823553968,8.60215298155866,35.8638114945113,0.457751676674649,0.23985607282358,0.523987316804652,63.2581468314668,0.1625,3.47263032282597,16,0.359822392656358,1993,SWEP,11.5625453628703,512.706545874412,21.7946153846154,541.041230769231,Savanna,6019.07916287534,0.434940855323021,0.245677888989991,573.71907043457,13.5101634791884,17.7486603946049,24.1383203732741,25.7823426863662,0.432456541604199,0.576068244769116,0.7972441591362,0.621579791886769,0.0461258204694503,0,0.301806707991029,0.436139915030283,1,1.02278052288798,0.0344541502056817,0.0367818524437259,0.0361463260431591,0.0367143266887277,0.0403998016545225,203,6325.81468314668,860.215298155866,3586.38114945113,1879.21823553968,2776.1313738699
reserve_220,1203.69604299521,580.0027,263.513757142857,179.999,383.059708665266,70.1705356999716,3.56456286505909,7,7,0,0.62806553564703,29.8288598761662,120.567457245165,47.4932283068783,0.247403906142861,0.00520924592753005,151.024382656978,0.171428571428571,1.69268557764213,5,,2012,SWEP,3.43895736478746,1110.44722391702,19.87,520.093333333333,Savanna,6860.9,0.14,0,698.615966796875,7.83440419432769,10.1555212599463,16.2789155402274,8.58960796835057,0.257974899871221,0.353202549102911,0.587433367855144,0.221323090780557,0.036594402924585,0,0.283573514998082,0.413460670168383,1,0.702685840373401,0.0603406724107919,0.0594816745847214,0.0595240188360315,0.060742377355953,0.061312596358392,203,15102.4382656978,2982.88598761662,12056.7457245165,62.806553564703,0
reserve_221,3119.33334618047,899.9948,294.591166666667,194.99965,144.232119204213,35.2274441059662,9.90439468374268,12,12,0,15.231585639341,16.2967057888333,43.2432369452174,1.06992838268533,0.376861376253557,0.352230469209257,74.7715283733917,0.25,2.39031938499995,8,,1982,SWEP,2.64798519824144,867.611544830849,22.1646341463415,395.070731707317,Savanna,7305,0,0,347.224090576172,14.5644757415078,16.9776811847602,19.578414383641,20.0054280282814,0.420948826060206,0.512770685373263,0.601012238573145,0.441679721194599,0.0310389784899455,0,0.283779768008326,0.373948286214354,1,0.591964033749011,0.0526942032621963,0.053230032695149,0.0548211776517774,0.0563703729565682,0.0545279721031594,203,7477.15283733917,1629.67057888333,4324.32369452174,1523.1585639341,0
reserve_222,2289.85402121997,899.9948,169.454323809524,97.5,81.0751225399415,13.422700330148,5.84917186932853,21,18,0,18.6333355771159,37.096146834174,31.7718270797189,1.99084842757476,1.16757990470916,0.586473529846516,87.5013094910088,0.190476190476191,2.96607465408593,14,0.432079770514312,2007,SWEP,2.99280939151187,908.379677419355,21.9866666666667,376.946666666667,Savanna,7286.83673469388,0.0102040816326531,0,347.224090576172,0.217548091294614,0.311149241180632,0.605049344915897,0.140428445203239,0.00350864757822385,0.00517804170946639,0.0107479362729937,0.00200030116027711,0.0283565391981834,0,0.274117985825057,0.400446250518089,1,0.397951015605486,0.0558393775718853,0.0560536881208603,0.0570626088904907,0.0572224375751585,0.0548714408634498,203,8750.13094910088,3709.6146834174,3177.18270797189,1863.33355771159,0
reserve_223,3340.05920034832,1417.49,290.01885,177.4995,193.093325008025,23.5138959330578,4.09478422246818,17,17,0,5.34542255961754,6.970214179908,32.0204676278932,1.30395943485649,0.217679962107618,0.166937679416059,44.3361043674187,0.208333333333333,2.6173139825557,12,,2015,SWEP,23.339318730873,1231.054214223,19.0772727272728,603.440909090909,Savanna,5315.15277777778,2.27777777777778,0.270833333333333,663.142456054688,17.3992323599312,21.6210625698636,28.7457883093092,47.2661940966215,0.796453026349755,1.00853238464264,1.36657415429751,1.50484674483948,0.0693720798489324,0,0.353737696260877,0.408315894027239,1,0.626073461238361,0.0609030946321272,0.0601949753653423,0.0595435877359923,0.0577970668184101,0.0560021648430549,203,4433.61043674187,697.0214179908,3202.04676278932,534.542255961754,0
reserve_224,4003.3873614771,1417.49,228.503475,131.74955,182.109652848757,17.1443231883863,3.04015138231735,23,22,0,7.89918537593928,12.8308688023253,48.4834295745954,1.62432810368115,0.264644413873076,0.162925466396427,69.21348375286,0.20952380952381,2.28036121529248,15,0.282384290583085,1986,SWEP,14.2262230728325,1028.97012509198,20.391935483871,483.253225806452,Savanna,7155.89912280702,0.114035087719298,0.0131578947368421,357.291137695313,18.8846633782167,22.8188158403324,29.0753556031447,46.9980359318577,0.78733522311515,0.97872133487108,1.29068141652448,1.39211390142373,0.0510025117899252,0,0.2866596600346,0.385073270947367,1,0.779344923064812,0.0602232967253853,0.0610057405613648,0.0631527462291457,0.0632925117681925,0.0606545303686871,203,6921.348375286,1283.08688023253,4848.34295745954,789.918537593928,0
reserve_225,2529.21536294021,2949.9863,328.1202,169.0013,426.350733345686,43.8672210437878,3.00077276292128,19,17,0,6.04221333775019,29.8194173992067,44.8409034919662,4.93518115504175,0.665004829899317,0.134747805401217,80.7025342289231,0.220588235294118,3.10296509220979,12,0.107148210457239,2011,SWEP,9.28562616904554,1245.52404403245,19.0370967741936,613.290322580645,Savanna,7170.79279279279,0.036036036036036,0.018018018018018,680.879211425781,15.9901064096949,19.6027375930147,24.2664752266624,24.6771161091705,0.534959921693659,0.676623704967508,0.855639729391445,0.652061395491532,0.0474789001790163,0,0.270768929058902,0.407792718667488,1,0.686872407751789,0.060011996093313,0.0598632114608527,0.0594725222972249,0.0578435873972697,0.0557653442376889,203,8070.25342289231,2981.94173992067,4484.09034919662,604.221333775019,0
reserve_226,21164.1489913577,4400,498.530563157895,175,1199.71067742862,111.408839836212,9.02921836274139,19,14,11.8502284264968,10.8637475994848,11.0129261325451,21.5846424482525,1.01373177457357,0.510220456926617,0.503309129420594,43.4613161802824,0.175324675324675,4.17852256788969,11,0.35064114805799,,SWEP,8.59330159153959,506.241810974338,21.9203296703297,512.250915750916,Savanna,6273.70160427808,0.33048128342246,0.214973262032086,822.28466796875,19.6082736744134,24.3574781924629,30.4358778551624,52.6552250964032,0.910342945708406,1.14734635682197,1.45708537141197,1.68870639373872,0.0524438465232909,0,0.336329684855496,0.42145654644438,1,1.01612086347881,0.0354498381981629,0.0378541555439927,0.0372902730473589,0.0378697009783436,0.0421603642374704,203,4346.13161802824,1101.29261325451,2158.46424482525,1086.37475994848,1185.02284264968
reserve_227,6506.49206687496,899.9948,239.189573333333,171.0015,137.048217031292,24.2891464970818,9.20439358063357,15,14,0,8.332591424497,20.0138222964966,44.5237356816049,2.40187251203244,0.449509053768939,0.187149422593029,72.8701494025985,0.214285714285714,2.71917836758778,8,0.0968262150364207,1985,SWEP,2.78982842997209,898.517088174983,21.9524390243903,410.514634146342,Savanna,7305,0,0,357.291137695313,13.0990791880463,15.2881356828721,18.3620059707709,17.193482435079,0.387354002667473,0.483051408878299,0.589570841475537,0.359727664826303,0.0206032391564201,0,0.20246755394322,0.358679221740358,1,0.582824616074325,0.0554293438738968,0.0560789367887199,0.0568115834757459,0.0624220031395638,0.0599192847247493,203,7287.01494025985,2001.38222964966,4452.37356816049,833.2591424497,0
reserve_228,3341.33375146729,899.9948,203.21716,170.0014,64.2977118368179,13.4002400221372,7.7031041800918,20,20,0,5.77277304056492,26.6315581198448,38.0580262130827,4.61330420106705,0.699761936437208,0.151683458523146,70.4623573734924,0.242307692307692,2.87421606135017,13,,2000,SWEP,3.4769195327629,948.326278659612,21.7593023255814,397.820930232558,Savanna,6112.76388888889,0.340277777777778,0,505.18327331543,5.93923470726824,7.57712813137731,10.6166169266762,5.6996671906855,0.177128250840617,0.240113628162763,0.353160117546514,0.127812851523987,0.0496347886034749,0,0.224902604837573,0.395724047981319,1,0.419989402276628,0.0597722324788965,0.0580338616517838,0.0585972110979657,0.0574575389696508,0.0555633127200456,203,7046.23573734924,2663.15581198448,3805.80262130827,577.277304056492,0
