NAME,WDPAID,WDPA_PID,PA_DEF,ORIG_NAME,DESIG_ENG,DESIG_TYPE,GIS_AREA,STATUS,VERIF,MAP,MAT,elevation_mean,Biome,fire_events_since_2001,n_deposition,prop_burned_area,woody_trend_venter2019,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5
Seduka Private Nature Reserve,555564076,555564076,1,Seduka Private Nature Reserve,Nature Reserve,National,30.2109170030495,Designated,State Verified,348.426315789474,23.3473684210527,603.799753390876,Savanna,0,230.720886230469,0,1.16894788725137,0.0183134977880932,0.0176732859670657,0.0181608191999834,0.0187818732687028,0.0199737548063831
Sharme Private Nature Reserve,555564077,555564077,1,Sharme Private Nature Reserve,Nature Reserve,National,21.8056320663598,Designated,State Verified,608.758620689655,20.7086206896552,999.871097683786,Savanna,0.208333333333333,663.142456054688,0.197916666666667,0.343478807464624,0.0226749478458127,0.0227269908741857,0.0223664798713089,0.0210490767144179,0.020382281817381
Uitenhage Nature Reserve,555564078,555564078,1,Uitenhage Nature Reserve,Nature Reserve,National,3.87914745887514,Designated,State Verified,543.5,17.83,209.118055555556,Albany Thicket,0,189.222290039063,0,-0.381164910400616,-0.016237862603379,-0.0156999342098096,-0.0159725661057224,-0.0164607528470892,-0.0180309638438635
Uithoek Private Nature Reserve,555564079,555564079,1,Uithoek Private Nature Reserve,Nature Reserve,National,8.64611036028143,Designated,State Verified,1137.96363636364,13.5681818181819,1666.05774058577,Grassland,4.12820512820513,867.319946289063,0.948717948717949,0.640913246603494,0.013620152720724,0.0132327303044425,0.0134128457365504,0.0141254986445879,0.0158166323751209
Uitkyk Private Nature Reserve,555564080,555564080,1,Uitkyk Private Nature Reserve,Nature Reserve,National,11.6117585837293,Designated,State Verified,933.073333333333,16.4566666666667,1140.65623043206,Savanna,0.0588235294117647,473.865539550781,0.0588235294117647,0.34408388313538,0.0178476712961222,0.0174694265952104,0.0175862878521831,0.0176644204076662,0.0182496167099231
Uitzoek Private Nature Reserve,555564081,555564081,1,Uitzoek Private Nature Reserve,Nature Reserve,National,8.01580669017977,Designated,State Verified,664.68,19.51,1066.85753424658,Savanna,3.18918918918919,1240.28076171875,0.648648648648649,0.79407988857347,0.0228058331081311,0.0228649958321171,0.0242842062990374,0.024760873447905,0.0238388360444706
Umbabat Private Nature Reserve,555564082,555564082,1,Umbabat Private Nature Reserve,Nature Reserve,National,145.054429287589,Designated,State Verified,529.909375,22.8270833333333,344.103437785214,Savanna,0.328616352201258,310.056060791016,0.317610062893082,0.525109372702211,0.0178659282658679,0.0174727917112822,0.0174824750612209,0.0182638043767224,0.0183775233711106
Rooiboschbult Private Nature Reserve,555564083,555564083,1,Rooiboschbult Private Nature Reserve,Nature Reserve,National,10.946266771776,Designated,State Verified,462.606666666667,21.5166666666667,983.931848852902,Savanna,0.0208333333333333,663.142456054688,0.0208333333333333,0.718456855911514,0.0225306598482716,0.0222878232456474,0.0220555350869252,0.021438612367037,0.0205591417249066
Roos Private Nature Reserve,555564084,555564084,1,Roos Private Nature Reserve,Nature Reserve,National,8.8687679198596,Designated,State Verified,342.92,23.8,550.522018348624,Savanna,0,230.720886230469,0,0.501649061337574,0.0179049991377012,0.0173772930963724,0.0175228128014326,0.0182618672049105,0.0194817414335333
Prinsrus Private Nature Reserve,555564085,555564085,1,Prinsrus Private Nature Reserve,Nature Reserve,National,23.8846287906013,Designated,State Verified,459.1,21.6033333333333,965.023133867983,Savanna,0.0188679245283019,663.142456054688,0.0188679245283019,0.481237746296337,0.0216111417273465,0.0213162235381876,0.0210872175363964,0.0207878284308926,0.0198456933106265
Umhloti Nature Reserve,555564086,555564086,1,Umhloti Nature Reserve,Nature Reserve,National,15.6139692826996,Designated,State Verified,979.195,17.425,979.468065268065,Savanna,0.549295774647887,762.474517822266,0.28169014084507,0.772996305913046,0.0181885454535489,0.0177641427913334,0.0178075616036447,0.0179279709376779,0.0185863420313753
Umkoonyan No1 Private Nature Reserve,555564088,555564088,1,Umkoonyan No1 Private Nature Reserve,Nature Reserve,National,19.1589405056614,Designated,State Verified,737.180769230769,18.3307692307693,808.700861100711,Savanna,0.942528735632184,524.297241210938,0.724137931034483,0.746469266354764,0.0127819771951386,0.0126202858575469,0.012139225565364,0.0125183670756675,0.0137814480923817
Umkoonyan No2 Private Nature Reserve,555564089,555564089,1,Umkoonyan No2 Private Nature Reserve,Nature Reserve,National,4.2818301468617,Designated,State Verified,803.02,16.95,1053.41638795987,Grassland,0.0555555555555556,867.319946289063,0.0555555555555556,0.910873412817635,0.0129403333711745,0.0127007382490204,0.0124352567357421,0.0129023765655384,0.0142521784958055
Renfrew Private Nature Reserve,555564090,555564090,1,Renfrew Private Nature Reserve,Nature Reserve,National,9.56323531938775,Designated,State Verified,430.316666666667,22.2083333333334,748.897276264592,Savanna,0,230.720886230469,0,0.688542060950757,0.0196744420746861,0.0194280155704994,0.0199405443537615,0.0206526835876941,0.0213075283215596
Republiek Private Nature Reserve,555564091,555564091,1,Republiek Private Nature Reserve,Nature Reserve,National,12.6178895421974,Designated,State Verified,631.113333333333,19.6433333333334,1203.68158047647,Savanna,2.45614035087719,663.142456054688,0.964912280701754,0.546400862819143,0.0221008221709131,0.0222802231109452,0.0215493604371259,0.0208612792436326,0.0199371420865506
Retiefs Private Nature Reserve,555564092,555564092,1,Retiefs Private Nature Reserve,Nature Reserve,National,46.6527537280196,Designated,State Verified,539.114285714286,19.8531746031746,1142.36677115987,Savanna,1.31553398058252,663.142456054688,0.54368932038835,0.445746163954551,0.0213713178318643,0.0215681967357026,0.0209483289379524,0.02036666017817,0.0193010515559067
Ria Private Nature Reserve,555564093,555564093,1,Ria Private Nature Reserve,Nature Reserve,National,13.7295185000276,Designated,State Verified,502.623529411765,22.0264705882353,506.053533190578,Savanna,0.133333333333333,822.28466796875,0.133333333333333,1.24587870496335,0.0207555368997531,0.0209116832277272,0.0210164969798942,0.0210969996033751,0.020590610053911
Philip Wulfsohn Private Nature Reserve,555564094,555564094,1,Philip Wulfsohn Private Nature Reserve,Nature Reserve,National,7.72609588451182,Designated,State Verified,616.35,20.16,1067.23931623932,Savanna,0.0294117647058824,1149.50793457031,0.0294117647058824,0.287727270187938,0.0223541417937788,0.0224676768651755,0.022183915047372,0.0208530530660433,0.0200842966972094
Phillippus Private Nature Reserve,555564095,555564095,1,Phillippus Private Nature Reserve,Nature Reserve,National,9.36614522279804,Designated,State Verified,455.908333333333,21.6333333333334,910.710567823344,Savanna,0,357.291137695313,0,0.657495491204313,0.0227242732752548,0.0235339150712049,0.0235732361476761,0.0228319226861564,0.0222417636925804
Pierre Fourie Private Nature Reserve,555564096,555564096,1,Pierre Fourie Private Nature Reserve,Nature Reserve,National,30.5624482739185,Designated,State Verified,677.758536585366,17.9939024390244,1363.48107977826,Savanna,0,698.615966796875,0,0.802830651803094,0.0244362084990072,0.0252716136747812,0.024985674505161,0.0244902400301964,0.0231857549247482
P. A. Coetzer Private Nature Reserve,555564097,555564097,1,P. A. Coetzer Private Nature Reserve,Nature Reserve,National,27.1694308482461,Designated,State Verified,388.866666666667,22.2444444444445,778.934044882321,Savanna,0,230.720886230469,0,0.832289962253867,0.0192646858706538,0.0190017810056516,0.0192611246445495,0.020022839799018,0.0212885045630476
P. Goetsch Private Nature Reserve,555564098,555564098,1,P. Goetsch Private Nature Reserve,Nature Reserve,National,36.3227317718399,Designated,State Verified,553.548936170213,19.2478723404256,1185.75890688259,Savanna,1.01910828025478,857.952331542969,0.337579617834395,0.752373456483485,0.0238665438702215,0.024378899038578,0.0260515211603875,0.0254117453574374,0.0234774371949811
Olifantsdrif Private Nature Reserve,555564099,555564099,1,Olifantsdrif Private Nature Reserve,Nature Reserve,National,49.0978975658974,Designated,State Verified,381.209836065574,21.9827868852459,889.129236330773,Savanna,0.0412844036697248,632.810974121094,0.036697247706422,0.341891463978061,0.0207070516824736,0.0206219409168405,0.0203973204289236,0.0201511691279872,0.0194424688191819
Olifantskop Private Nature Reserve,555564100,555564100,1,Olifantskop Private Nature Reserve,Nature Reserve,National,4.46591411510907,Designated,State Verified,570.4,20.8833333333334,951.26022913257,Savanna,1.28571428571429,663.142456054688,0.857142857142857,0.531167934440008,0.0230478041731076,0.0229506782991813,0.0225743974164645,0.0213485120799731,0.0205829499424709
Rinda Private Nature Reserve,555564101,555564101,1,Rinda Private Nature Reserve,Nature Reserve,National,29.1829973118989,Designated,State Verified,610.481081081081,18.6445945945946,1321.11675511751,Savanna,0.351145038167939,527.953552246094,0.206106870229008,0.708686223342618,0.0241186450949812,0.0248423304970072,0.0243041547055413,0.0236877296815111,0.0228019382808429
Vaalhoek Provincial Nature Reserve,555564102,555564102,1,Vaalhoek Provincial Nature Reserve,Nature Reserve,National,13.3686190838421,Designated,State Verified,386.180952380952,17.5833333333334,229.071500503525,Albany Thicket,0,133.893569946289,0,0.464681960783215,-0.0421256969464555,-0.0407432063845596,-0.0410039112425197,-0.0459765896419918,-0.0492115488694687
Vembe Private Nature Reserve,555564104,555564104,1,Vembe Private Nature Reserve,Nature Reserve,National,45.121863744968,Designated,State Verified,328.659090909091,23.8704545454546,534.047470470247,Azonal Vegetation,0.0743243243243243,230.720886230469,0.0743243243243243,0.889081367347416,0.0178961693181629,0.0173696435286841,0.0175431105485024,0.01823144031237,0.0191535133246577
Venterskroon Private Nature Reserve,555564105,555564105,1,Venterskroon Private Nature Reserve,Nature Reserve,National,6.3013318631788,Designated,State Verified,650.575,16.775,1465.11643835616,Savanna,0.428571428571429,1470.22058105469,0.321428571428571,0.242656104013825,0.0138655882022574,0.0138935950825955,0.0146189699729068,0.0156507572077435,0.0163580912877416
Vergelegen Nature Reserve,555564106,555564106,1,Vergelegen Nature Reserve,Nature Reserve,National,11.5865087441976,Designated,State Verified,989.458823529412,13.9617647058824,1632.49303452453,Grassland,7.59259259259259,723.132507324219,1,0.344316555902184,0.00667989531790347,0.00642141367875791,0.00611643031245472,0.00571638659340713,0.0062419366086101
Rissik Private Nature Reserve,555564108,555564108,1,Rissik Private Nature Reserve,Nature Reserve,National,28.8970147941204,Designated,State Verified,649.410526315789,19.3973684210527,1174.16097190585,Savanna,0.301587301587302,698.615966796875,0.222222222222222,0.764735667089098,0.0246498171646839,0.0247507353945308,0.0246371558214865,0.0242614262747739,0.0234156572387039
Victoria West Nature Reserve,555564109,555564109,1,Victoria West Nature Reserve,Nature Reserve,National,1.45380765766225,Designated,State Verified,268.75,16.25,1294.5,Nama-Karoo,0,209.269378662109,0,0.444627240806445,-0.0184339711240645,-0.0175560569521173,-0.0168794756178614,-0.0187735277437821,-0.022799398530967
Vienna Private Nature Reserve,555564110,555564110,1,Vienna Private Nature Reserve,Nature Reserve,National,52.2364082630994,Designated,State Verified,630.455384615385,21.8992307692308,508.971408450704,Savanna,0,822.28466796875,0,0.919351803489449,0.0195996289289359,0.019194374918614,0.0196638405449037,0.0198605713678576,0.0197848286445899
Viljoenskroon Nature Reserve,555564111,555564111,1,Viljoenskroon Nature Reserve,Nature Reserve,National,7.63408910026983,Designated,State Verified,587.563636363637,17.2409090909091,1337.14487300094,Grassland,0,759.93310546875,0,0.46232630847454,0.0112921054221721,0.0111334614740365,0.0113004328498443,0.0124999716287807,0.0137213679641782
Vischspruit Private Nature Reserve,555564112,555564112,1,Vischspruit Private Nature Reserve,Nature Reserve,National,18.9374481462574,Designated,State Verified,951.704347826087,18.4456521739131,885.288187764525,Savanna,1.02409638554217,1051.08349609375,0.614457831325301,0.600651288683063,0.0190755211244755,0.018869069884542,0.0185764706663418,0.0189653463810939,0.0195344680047172
Vlakfontein Private Nature Reserve,555564113,555564113,1,Vlakfontein Private Nature Reserve,Nature Reserve,National,4.03148731966719,Designated,State Verified,611.76,20.49,966.313405797102,Savanna,0.0666666666666667,857.952331542969,0.0666666666666667,0.713071509675657,0.0234772625702601,0.0235753549160028,0.025396295349771,0.025326939174554,0.0236930105876166
Vlakplaats Private Nature Reserve,555564114,555564114,1,Vlakplaats Private Nature Reserve,Nature Reserve,National,15.8148219858346,Designated,State Verified,919.227272727273,17.0681818181819,1117.38185168125,Savanna,0.23943661971831,1051.08349609375,0.154929577464789,0.598292451653709,0.0191401827205255,0.0190952818169181,0.0189078717147663,0.019409602005348,0.0198803927896113
Robco Private Nature Reserve,555564115,555564115,1,Robco Private Nature Reserve,Nature Reserve,National,30.8463311903199,Designated,State Verified,437.081578947368,21.8421052631579,906.84412184674,Savanna,0.0222222222222222,663.142456054688,0.0222222222222222,0.600741447779591,0.0219190885216224,0.0217480214392815,0.0212787645573742,0.0208008839680207,0.0198643276986687
Roets Private Nature Reserve,555564116,555564116,1,Roets Private Nature Reserve,Nature Reserve,National,29.7845074744941,Designated,State Verified,417.545161290323,21.8241935483871,889.201354136002,Savanna,0,632.810974121094,0,0.260892258140129,0.0199125387383953,0.019732391122375,0.0197880472077666,0.0191194494677648,0.0187898724481189
Roodewal Private Nature Reserve,555564117,555564117,1,Roodewal Private Nature Reserve,Nature Reserve,National,1.33563825380443,Designated,State Verified,1004.75,17.4,1256.24861878453,Savanna,0,269.340270996094,0,0.105246584919591,0.020003170641132,0.0196270882318534,0.02035240584564,0.020539891613983,0.0206927042934063
Rooiberg Private Nature Reserve,555564119,555564119,1,Rooiberg Private Nature Reserve,Nature Reserve,National,58.0020899577185,Designated,State Verified,686.844,19.1566666666667,1217.37801337877,Savanna,0.153846153846154,663.142456054688,0.153846153846154,0.482604282453154,0.0240621671216663,0.024053812647188,0.0232474598488191,0.0222419094437332,0.021597176610826
Rooibok Private Nature Reserve,555564120,555564120,1,Rooibok Private Nature Reserve,Nature Reserve,National,57.9463715583354,Designated,State Verified,913.97027027027,20.4635135135135,656.260913964769,Savanna,1.13333333333333,325.153472900391,0.698039215686275,0.584136939979463,0.020808872889714,0.0209525408195523,0.0210570132680256,0.0214281002051984,0.0210565133982031
Vyeboom Private Nature Reserve,555564121,555564121,1,Vyeboom Private Nature Reserve,Nature Reserve,National,7.53078971131895,Designated,State Verified,720.688888888889,18.8611111111111,1242.31840311587,Savanna,0.352941176470588,698.615966796875,0.294117647058824,0.823923665808385,0.024755420099783,0.0248926206536373,0.0245861291892235,0.0242420298420587,0.02336441585891
Vygeboom Private Nature Reserve,555564122,555564122,1,Vygeboom Private Nature Reserve,Nature Reserve,National,32.332726788656,Designated,State Verified,527.190476190476,22.2785714285715,442.728434504792,Savanna,0.943262411347518,325.153472900391,0.843971631205674,0.980206183348998,0.0199222296971153,0.0198798145935205,0.0203257079185835,0.0204423789451091,0.0200600468476828
W Ranch Private Nature Reserve,555564123,555564123,1,W Ranch Private Nature Reserve,Nature Reserve,National,20.7768661103335,Designated,State Verified,529.324,20.15,1083.9975238769,Savanna,0.153061224489796,663.142456054688,0.153061224489796,0.153832420336117,0.0236321175275648,0.0233984582148198,0.0228283617304683,0.021858317685083,0.0211511565878013
Wag-'n-Bietjie No.1 Private Nature Reserve,555564125,555564125,1,Wag-'n-Bietjie No.1 Private Nature Reserve,Nature Reserve,National,9.12785032110046,Designated,State Verified,630.735714285714,19.6928571428572,1127.91091492777,Savanna,0.0769230769230769,698.615966796875,0.0769230769230769,0.649138151182487,0.0243804772147801,0.0248870115224478,0.0252105135904943,0.0249705859950276,0.0235308400899702
Wag-'n-Bietjie No.2 Private Nature Reserve,555564126,555564126,1,Wag-'n-Bietjie No.2 Private Nature Reserve,Nature Reserve,National,3.84349240167886,Designated,State Verified,640.68,19.7300000000001,1121.7680608365,Savanna,0.411764705882353,698.615966796875,0.411764705882353,0.637474259664027,0.0244969400039235,0.0248436876699265,0.0250884964066898,0.0247787682498913,0.0234844200280203
Safari No 1 Private Nature Reserve,555564127,555564127,1,Safari No 1 Private Nature Reserve,Nature Reserve,National,48.6460396809306,Designated,State Verified,450.424193548387,20.6661290322581,1083.41994552058,Savanna,0.00938967136150235,505.18327331543,0.00938967136150235,0.681400220782421,0.0230512278553946,0.0228594256609453,0.0228500461336752,0.0219531574838431,0.0210107015335825
Safari No 2 Private Nature Reserve,555564128,555564128,1,Safari No 2 Private Nature Reserve,Nature Reserve,National,25.8687612484772,Designated,State Verified,415.961764705883,21.0117647058824,1039.31264236902,Savanna,0,505.18327331543,0,0.668279929004532,0.022788101999975,0.0226198343432185,0.0227059260088198,0.0217844916210372,0.0209267037849532
Ruskamp Private Nature Reserve,555564129,555564129,1,Ruskamp Private Nature Reserve,Nature Reserve,National,7.66251536597091,Designated,State Verified,638.3,18.2166666666667,1364.23495702006,Savanna,0.0294117647058824,698.615966796875,0.0294117647058824,0.767601815376258,0.0246150807028308,0.024702629015558,0.0238972254610427,0.0233850313176182,0.0226184969143753
Webtex Estates Private Nature Reserve,555564130,555564130,1,Webtex Estates Private Nature Reserve,Nature Reserve,National,15.2401893474507,Designated,State Verified,540.266666666667,20.1166666666667,1081.03516377649,Savanna,0.0923076923076923,698.615966796875,0.0769230769230769,0.900231783443178,0.0241673183522778,0.0247251450875253,0.0259610279708676,0.0252563452538625,0.0233947943036044
Rusoord Private Nature Reserve,555564131,555564131,1,Rusoord Private Nature Reserve,Nature Reserve,National,10.2647556697837,Designated,State Verified,385.475,22.3375,842.894736842105,Savanna,0,347.224090576172,0,0.393393827036226,0.0203839515591119,0.020421183317152,0.020015829550975,0.0204428301745728,0.0195652203045666
Welkom Private Nature Reserve,555564132,555564132,1,Welkom Private Nature Reserve,Nature Reserve,National,11.0368007904242,Designated,State Verified,801.2,18.33,805.785807291667,Grassland,5.82352941176471,524.297241210938,0.941176470588235,-0.0701477442243511,0.0127541479863271,0.0125435597987884,0.0120695858959027,0.012399052191733,0.0135831395571065
Welmi Private Nature Reserve,555564134,555564134,1,Welmi Private Nature Reserve,Nature Reserve,National,9.78217238930913,Designated,State Verified,431.153846153846,19.4115384615385,1082.04462934947,Savanna,0,368.155334472656,0,0.565392753366011,0.0223237108233345,0.0225357237800277,0.0231818509728764,0.024027458645317,0.0229045976739932
Welverdiend Private Nature Reserve,555564135,555564135,1,Welverdiend Private Nature Reserve,Nature Reserve,National,36.7746517230437,Designated,State Verified,680.880434782609,21.7239130434783,519.147711373176,Savanna,0.0122699386503067,566.170364379883,0.0122699386503067,0.935316351283091,0.019585957769134,0.0191167078081806,0.0195745343987759,0.019818757287227,0.0198406411308778
White River Nature Reserve,555564137,555564137,1,White River Nature Reserve,Nature Reserve,National,0.162337996410015,Designated,State Verified,1026.55,17.85,892.863636363637,Savanna,0.1,473.865539550781,0.1,0.58997817906769,0.0187987498877706,0.0183596703430753,0.0182082711539423,0.0184312582128136,0.0192451360866419
White River Valley Private Nature Reserve,555564139,555564139,1,White River Valley Private Nature Reserve,Nature Reserve,National,2.59219671663968,Designated,State Verified,1141.38,17.65,940.937677053824,Savanna,0,762.474517822266,0,0.314445193786498,0.0189854594828099,0.0185253012552821,0.01832566965199,0.0185998463192819,0.0194648332925516
Wildernes Private Nature Reserve,555564140,555564140,1,Wildernes Private Nature Reserve,Nature Reserve,National,6.08412819418836,Designated,State Verified,310.257142857143,22.9642857142858,700.215559157212,Savanna,0,252.25244140625,0,0.624221967247282,0.019217680467525,0.0191439782425889,0.019475200285101,0.0203863085768689,0.0211411034471835
Wilfried Baur Nature Reserve,555564141,555564141,1,Wilfried Baur Nature Reserve,Nature Reserve,National,1.57169166595424,Designated,State Verified,557.6,15,1473.60986547085,Grassland,1.2,490.766174316406,0.8,0.508267760733249,0.00296517751232474,0.00285385007122632,0.00295048980137197,0.00259367353176592,0.00305879737563561
Willem van der Merwe Private Nature Reserve,555564142,555564142,1,Willem van der Merwe Private Nature Reserve,Nature Reserve,National,14.0970344485216,Designated,State Verified,389.488888888889,19.8722222222223,1024.23161764706,Savanna,0.161290322580645,368.155334472656,0.161290322580645,0.741900602162837,0.0219624058002599,0.0221320497934201,0.0225677926301747,0.02355487314347,0.0226559599499005
Sangiro Private Nature Reserve,555564143,555564143,1,Sangiro Private Nature Reserve,Nature Reserve,National,9.40525494939157,Designated,State Verified,404.583333333333,21.8333333333334,896.1238170347,Savanna,0,357.291137695313,0,0.670855434107195,0.0212260163516994,0.0213314294199221,0.0220305264642823,0.022689092202636,0.0222110638360107
Wyn Van Staden Private Nature Reserve,555564144,555564144,1,Wyn Van Staden Private Nature Reserve,Nature Reserve,National,12.3605886226923,Designated,State Verified,606.446666666667,18.7366666666667,1280.10047562426,Savanna,0,698.615966796875,0,0.548618738454213,0.0241970257669526,0.0248746171552139,0.0244998501014892,0.0240527757578933,0.02289690235647
Sannie Private Nature Reserve,555564145,555564145,1,Sannie Private Nature Reserve,Nature Reserve,National,34.8779896958168,Designated,State Verified,727,20.4590909090909,670.308618504436,Savanna,0.810457516339869,325.153472900391,0.503267973856209,1.30661437500988,0.0209226046105462,0.0211175521686962,0.0213602331020921,0.0214047959579124,0.0209047943122887
Zaagkuildrift Private Nature Reserve,555564147,555564147,1,Zaagkuildrift Private Nature Reserve,Nature Reserve,National,12.6989267072519,Designated,State Verified,553.755,20.2200000000001,1034.65673352436,Savanna,0.211538461538462,1391.71862792969,0.211538461538462,0.572743789614749,0.023717586637717,0.0243022765734017,0.0237226505662842,0.0230228750236104,0.0225194085527462
Zandfontein Private Nature Reserve,555564149,555564149,1,Zandfontein Private Nature Reserve,Nature Reserve,National,24.4387076728547,Designated,State Verified,394.251612903226,21.7467741935484,952.851371721435,Savanna,0.580952380952381,505.18327331543,0.580952380952381,0.399973405902345,0.0220698035403937,0.0219234763238485,0.0216816425605498,0.0212899221245199,0.0203856028934416
Zasm Falls Nature Reserve,555564150,555564150,1,Zasm Falls Nature Reserve,Nature Reserve,National,1.41946544455194,Designated,State Verified,779.95,16.1,1353.4387755102,Grassland,2.16666666666667,1051.08349609375,0.666666666666667,1.08876776424428,0.0196762275656607,0.0195443724560945,0.0200551260032897,0.0200552191855086,0.021011376865538
Zeekoei Private Nature Reserve,555564151,555564151,1,Zeekoei Private Nature Reserve,Nature Reserve,National,11.9732221329891,Designated,State Verified,380.04375,22.26875,859.999380421314,Savanna,0,357.291137695313,0,0.578360200274739,0.0207756594990231,0.0209951063966036,0.0219709133415393,0.0219877376385933,0.0214222796739872
Zeekoevlei Local Nature Reserve,555564152,555564152,1,Zeekoevlei Local Nature Reserve,Nature Reserve,National,4.21250912148719,Designated,State Verified,711.575,16.45,7.31410256410256,Fynbos,0,96.3663330078125,0,0.461189778986704,-0.0559711022881321,-0.0551143332818655,-0.0541330199960905,-0.0516520757494742,-0.0512475214611818
Zwartkloof Private Nature Reserve,555564155,555564155,1,Zwartkloof Private Nature Reserve,Nature Reserve,National,4.8450614749583,Designated,State Verified,597.35,19.3333333333334,1179.38461538462,Savanna,0.95,698.615966796875,0.95,0.815429319881414,0.0244949097409296,0.0247273282580025,0.0241751032988078,0.0235970307272153,0.0228576084062509
Tawanie Private Nature Reserve,555564156,555564156,1,Tawanie Private Nature Reserve,Nature Reserve,National,5.50877046833627,Designated,State Verified,594.114285714286,20.0785714285715,1076.92857142857,Savanna,0.260869565217391,698.615966796875,0.173913043478261,0.830877256217397,0.0241505945995427,0.0245515618481006,0.0236967089973279,0.0229845070815348,0.0223780400019676
Tanga Private Nature Reserve,555564157,555564157,1,Tanga Private Nature Reserve,Nature Reserve,National,35.0972833956029,Designated,State Verified,511.380434782609,21.0978260869566,897.93607687487,Savanna,0.0516129032258065,857.952331542969,0.0516129032258065,0.524803809246407,0.0235920032042665,0.0239060219965548,0.0255072714608411,0.0252720450297726,0.0234544234082393
Sunningdale Private Nature Reserve,555564158,555564158,1,Sunningdale Private Nature Reserve,Nature Reserve,National,13.1779224299171,Designated,State Verified,527.98947368421,19.85,1084.90590200445,Savanna,0.423728813559322,857.952331542969,0.406779661016949,0.851862206725379,0.0237031793941599,0.0243723892028225,0.0256307427366208,0.0251920245861901,0.0232993193660344
Arizona Game Lodge,555570167,555570167,1,Arizona Game Lodge,Nature Reserve,National,3.62519156872279,Designated,State Verified,668.66,15.69,1504.359375,Grassland,0,556.246032714844,0,0.577516886185929,0.007670399002417,0.00736167741866869,0.00711979761772132,0.00716945288130376,0.00797088918411296
Ascog Reserve,555570168,555570168,1,Ascog Reserve,Nature Reserve,National,9.02047015011757,Designated,State Verified,811.772727272728,13.6045454545455,1729.62421875,Grassland,1.30952380952381,497.847290039063,0.976190476190476,0.524002515442072,0.0048349123333041,0.00461816152436972,0.00436236862764309,0.0045358150447173,0.0052613867833339
Auch Macoy Game Reserve,555570169,555570169,1,Auch Macoy Game Reserve,Nature Reserve,National,11.2194911749023,Designated,State Verified,584.069230769231,17.0192307692308,1350.69792322215,Grassland,0,526.543304443359,0,0.202098276398564,0.00158944128130353,0.00158590187000635,0.00131356717259219,0.00143080269518275,0.00193372968179324
Bankfontein Reserve,555570170,555570170,1,Bankfontein Reserve,Nature Reserve,National,28.3373230633157,Designated,State Verified,463.381578947369,16.0342105263158,1495.84864864865,Grassland,0,287.950744628906,0,0.257035744493192,-0.0052986816795678,-0.00506503474501764,-0.00510498545445229,-0.00498537833808722,-0.00431751506808134
Basie Baker Buffalo Reserve,555570171,555570171,1,Basie Baker Buffalo Reserve,Nature Reserve,National,10.5144923875854,Designated,State Verified,477.85,17.7214285714286,1280.98041863606,Savanna,0.0204081632653061,401.978271484375,0.0204081632653061,0.302777528795751,-0.000364161501669496,-0.000336206360180479,-0.000626433312707005,-0.000622891204325283,5.71455766577974e-05
Beauchef Abbey Private Nature Reserve,555570172,555570172,1,Beauchef Abbey Private Nature Reserve,Nature Reserve,National,13.1748701244818,Designated,State Verified,968.022222222222,13.7166666666667,1727.01293800539,Grassland,7.05,716.503540039063,0.6,0.670836266499523,0.00982789478869082,0.00952602778469873,0.0090095619419063,0.00952774264876432,0.0105386506681856
Belvedere Game Ranch,555570173,555570173,1,Belvedere Game Ranch,Nature Reserve,National,32.1464758086789,Designated,State Verified,606.776744186047,15.1360465116279,1547.67158915583,Grassland,0.00680272108843537,556.246032714844,0.00680272108843537,0.49216463253261,0.00555945181853773,0.00531475890141712,0.00517301570950341,0.0050731020768286,0.00579514705554437
Bergdeel Game Reserve,555570174,555570174,1,Bergdeel Game Reserve,Nature Reserve,National,7.68596472816496,Designated,State Verified,919.17,12.65,1866.29639889197,Grassland,2.52631578947368,527.364074707031,0.947368421052632,0.371302411190488,0.00850725307742375,0.00817764112711973,0.00788270902181846,0.00795820742317916,0.00877362972004358
Bergkraal Reserve,555570175,555570175,1,Bergkraal Reserve,Nature Reserve,National,8.26289961883173,Designated,State Verified,548.35,16.84,1366.12201365188,Grassland,0,503.876281738281,0,0.424574767262559,0.00234262977824309,0.0024100951589855,0.00203288749883904,0.00203390627105992,0.00273626057892852
Biddulphsberg Oord Private Nature Reserve,555570176,555570176,1,Biddulphsberg Oord Private Nature Reserve,Nature Reserve,National,10.0457302433223,Designated,State Verified,660.908333333333,15.2666666666667,1578.43141435679,Grassland,0,556.246032714844,0,0.481694895268743,0.00901531287411639,0.00886801632601616,0.00840900113863303,0.00843215766419153,0.00959708447800291
Bismadal Game Ranch,555570177,555570177,1,Bismadal Game Ranch,Nature Reserve,National,9.00690610781325,Designated,State Verified,757.283333333333,14.2333333333334,1580.39137254902,Grassland,0.166666666666667,556.246032714844,0.166666666666667,0.534373769208035,0.00595401795072233,0.00575451929884814,0.00535463478513683,0.00566369038354931,0.00614741952709031
Blaauwbosch Bank Reserve,555570178,555570178,1,Blaauwbosch Bank Reserve,Nature Reserve,National,6.33111630432565,Designated,State Verified,722.11,15.84,1545.05102040816,Grassland,0,818.64892578125,0,0.699447395939561,0.0142169372273406,0.0140898766403053,0.0142528746280214,0.015262394167077,0.017010518196332
