source,unique_id,sp1,sp2,sp3,sp4,sp5,elevation,chelsa_map,chelsa_mat,n_deposition,fire_frequency,venter_woody_cover_trend,mean_burned_area,mean_prec,mean_mat,mean_woody_cover,mat_coef,mat_p_value,mat_rlm_est,mat_rlm_p_val,mat_rlm_r2,prec_coef,prec_p_value,prec_rlm_est,prec_rlm_p_val,prec_rlm_r2,burned_area_coef,burned_area_p_value,burned_area_rlm_est,burned_area_rlm_p_val,burned_area_rlm_r2,woody_cover_change,woody_cover_ha_p_value,woody_cover_ha_rlm_est,woody_cover_ha_rlm_p_val,woody_cover_ha_rlm_r2,woody_cover_sd_ha_coef,woody_cover_sd_ha_p_value,woody_cover_sd_ha_rlm_est,woody_cover_sd_ha_rlm_p_val,woody_cover_sd_ha_rlm_r2,woody_cover_sd_km_coef,woody_cover_sd_km_p_value,woody_cover_sd_km_rlm_est,woody_cover_sd_km_rlm_p_val,woody_cover_sd_km_rlm_r2,mean_woody_cover_sd_ha,mean_woody_cover_sd_km,mat_change,prec_change,spatial_predictor1,spatial_predictor2,spatial_predictor3,spatial_predictor4,spatial_predictor5,area_ha,max_species_body_mass,mean_species_body_mass,median_species_body_mass,CW_max_species_body_mass,CW_mean_species_body_mass,CW_median_species_body_mass,n_species_reserve,n_herbi_sp_reserve,elephant_biomass_ha,browser_biomass_ha,grazer_biomass_ha,mixed_feeder_biomass_ha,grazer_browser_ratio,grazer_mixed_ratio,browser_mixed_ratio,herbi_biomass_ha,herbi_fun_red,herbi_fun_div_distq1,herbi_fun_ent,predator_biomass_ha,establishment_year,Biome,n_reserves_biome,herbi_biomass_kgkm2,grazer_biomass_kgkm2,mixed_feeder_biomass_kgkm2,browser_biomass_kgkm2,elephant_biomass_kgkm2
SWEP,reserve_198,0.0634916295258673,0.060969141490021,0.0604325271618659,0.0583731498146648,0.0571464337130645,1081.73559570313,449.577484130859,20.6663551330566,649.930847167969,0.00985978543758392,0.694383203983307,0.00359245906565775,476.37084765312,20.7377670483711,51.0573534011841,0.0191284220256881,0.146516544686749,0.0210580585997984,0.0277138780758216,0.103787487429115,0.418366838310774,0.846372400569558,0.723945233378939,0.70213859984245,-0.0219191216505297,-0.00239196761037843,0.41393000833215,0,0,0,2.86574893250873,0.360136998638666,4.50308751092526,0.0254690363447301,0.394697925672059,0.371578864970348,0.0643023704502302,0.443702677141103,0.510274074919203,0.163840216089045,0.530420220912098,0.00990361845815852,0.391302634692914,0.515722974100115,0.0666704383721123,16.8314534187317,31.6581760406494,0.0922395452753945,0.0878237701513207,0.0634916295258673,0.060969141490021,0.0604325271618659,0.0583731498146648,0.0571464337130645,4485.65113464943,2949.9863,470.439133333333,179.999,1151.89955796749,94.4943249316274,6.67123732606464,15,15,0,17.7397730477359,31.3704755398901,9.83759696761366,1.76836960966047,3.18883520469122,1.80326284011604,58.9478455552396,0.183333333333333,3.72757359733658,12,,2010,Savanna,203,5894.78455552396,3137.04755398901,983.759696761366,1773.97730477359,0
SWEP,reserve_199,0.0360424713967288,0.0385091297325734,0.0377858496295065,0.0385831905039237,0.0431136764441121,564.324951171875,569.131408691406,21.5480213165283,822.28466796875,2.39439749717712,1.37982511520386,0.0379754386491697,505.274084237906,21.6880370898125,92.4948112487793,0.0202062795573785,0.0981530038167486,0.0208412878175867,0.0116184956636537,0.140547768717909,1.59624661836962,0.560532295493057,2.4455062723559,0.20178024497181,0.0175625091133074,0.00270610895964798,0.398308718789927,-3.00496784331749e-08,,0.0185502387842751,1.8047434488797,0.146398008847679,1.50261417893381,0.0690302802999846,0.547302075982039,-0.897726376850319,0.299845611545458,-0.81901091985971,0.105875463172109,0.535245560317164,-1.75346247356688,0.260610423009385,-1.96534113097583,0.0121381243269828,0.688241669479312,6.40827515125275,16.1993692874908,0.0931678578089021,0.315916978163882,0.0360424713967288,0.0385091297325734,0.0377858496295065,0.0385831905039237,0.0431136764441121,3066.52246729548,899.9948,213.157894444444,165.2502,191.036026759271,24.4230412130234,5.11065175154748,18,17,0,18.3203647125233,17.7073122989018,50.1093467400947,0.966537106480068,0.35337344130119,0.365607733973198,86.1370237515198,0.180995475113122,2.85205711218925,13,0.26332613199869,2002,Savanna,203,8613.70237515198,1770.73122989018,5010.93467400947,1832.03647125233,0
SWEP,reserve_200,0.0570279169237708,0.0576251745126666,0.0586982486064526,0.0591451036838679,0.0586008455413797,899.704833984375,433.005645751953,21.8351097106934,347.224090576172,0.0593119487166405,0.710921823978424,0.000734538780913378,395.69306241549,21.7723329006097,33.8360275864601,0.0122139683972731,0.356056582604505,0.0137796701595483,0.161119878124267,0.0268355288746971,0.879248461338803,0.684698442241005,0.607125062772354,0.751758922230812,-0.0236506013602726,0.000142105107666284,0.148102092103543,0,0,0,6.3626394636196,0.0254158580112144,7.66539937265711,0.0532494531075481,0.654473211096683,1.51972977963016,0.00040220026543867,1.9962085727894,0.0520082525120943,0.7323216473112,2.23410364101746,0.00351514219319319,1.90136134457813,0.351050388991119,0.27255131411232,13.8379316926003,23.2271819591522,0.0560985745212955,0.222204669440367,0.0570279169237708,0.0576251745126666,0.0586982486064526,0.0591451036838679,0.0586008455413797,12322.3903311738,899.9948,244.756293333333,175,121.801609202102,26.3250862362022,8.15916600176109,15,15,0,10.5315604450292,14.8408318260586,24.6315161216849,1.40917691196116,0.602513939975995,0.427564441953191,50.0039083927727,0.218181818181818,2.41571908488433,11,,,Savanna,203,5000.39083927727,1484.08318260586,2463.15161216849,1053.15604450292,0
SWEP,reserve_201,0.0392608186714706,0.0409389259199856,0.0402050543042375,0.0398193213527589,0.04621084569693,601.973815917969,382.866546630859,23.2574596405029,230.720886230469,0,0.595888733863831,0,368.112288450583,22.562459456615,18.6107661247253,0.00616619883785693,0.61295662194359,0.00811122917011947,0.339230761857533,-0.00286876763014177,2.7349110262042,0.223598693558384,3.10845720816273,0.115525592335494,0.0712297443505663,0,,0,0,0,2.02759168994832,0.0947352036535039,1.07388824344819,0.000504908040364251,0.43530412895152,0.900184616939943,0.00691475823355529,0.757989801361151,0.0320957103856304,0.409359578433314,1.18423559704398,0.0130981636123238,0.867245465576669,0.0320697791331004,0.553696599342376,12.7054845809937,22.3418556213379,0.0273294622410904,0.742955644788628,0.0392608186714706,0.0409389259199856,0.0402050543042375,0.0398193213527589,0.04621084569693,4991.98427063472,899.9948,223.190670588235,169.0013,179.489663765945,23.8018440005839,4.58716513460433,17,16,0,22.3018029233182,12.2982147922902,37.9198999110491,0.551444869034848,0.324320866382529,0.588129266575936,72.5199176266575,0.158653846153846,2.52091152362364,13,0.323516844694436,,Savanna,203,7251.99176266575,1229.82147922902,3791.98999110491,2230.18029233182,0
SWEP,reserve_202,0.0451937374616012,0.0472647810498991,0.0467859731040116,0.0500357102389272,0.0574118367417563,802.279907226563,393.373931884766,21.9383773803711,230.720886230469,0,0.752906858921051,0,385.866215241261,21.2679419884315,28.8051254272461,0.0126405289942934,0.297738283847308,0.0150288265417192,0.0869492554567397,0.0560832277179876,1.96706442744108,0.33018183222385,2.71654728001271,0.143205887175784,0.0472151451187788,0,,0,0,0,3.47601124970293,0.130864328413169,2.82722163377549,0.0231314656347811,0.577849949050073,1.10533601711105,0.0071164303079614,1.57152279128607,0.0144264986227733,0.793073513095284,1.57573803508965,0.0136183867462545,2.37869213641036,4.10648002263499e-09,0.964207658304908,14.6865107536316,26.7032758712769,0.0594346599269881,0.509778868878475,0.0451937374616012,0.0472647810498991,0.0467859731040116,0.0500357102389272,0.0574118367417563,1207.22171349225,899.9948,183.833710526316,161.4991,123.116605306291,15.6176760448358,4.37043088039234,19,17,0,15.3604742134379,12.1912035175587,21.4960440240347,0.793673642373192,0.567137074334597,0.714572141565367,49.0477217550313,0.199095022624434,3.19243472870357,13,0.319740852642043,2008,Savanna,203,4904.77217550313,1219.12035175587,2149.60440240347,1536.04742134379,0
SWEP,reserve_203,0.0648731996741725,0.063009591112565,0.0623836726674831,0.0609842269322915,0.0590405042543969,1330.2060546875,581.968872070313,18.5084075927734,698.615966796875,0.530624687671661,0.890400290489197,0.00623538492573061,555.090470534105,18.977687786787,28.2631445407867,0.0196464681022341,0.105057897908912,0.0223297646267649,0.0122756593423572,0.143563367345509,0.746466857032533,0.72499189231647,1.17801961278359,0.596947486095935,-0.0170144931343263,-0.000885199251530996,0.203191804558157,0,0,0,2.45280338976007,0.0330477473440059,2.37829120358931,0.0167572898500696,0.242179560893165,0.881959233038774,0.0230912784696804,0.661804430879112,0.212231539850169,0.152550012364704,1.38263454761163,0.0153398937582401,1.10833416179125,0.148470804541257,0.199910302672234,16.9535164833069,29.6117513656616,0.103524034766305,0.134476611770021,0.0648731996741725,0.063009591112565,0.0623836726674831,0.0609842269322915,0.0590405042543969,3148.35629967964,2949.9863,462.577092857143,194.99965,226.438599712542,46.3003113982143,5.86605580243835,14,14,0,15.5032808722973,36.0248736814003,58.3340150600768,2.3236935444918,0.617562045820078,0.265767423283496,109.862169613774,0.214285714285714,2.73601158224658,8,,2010,Savanna,203,10986.2169613774,3602.48736814003,5833.40150600768,1550.32808722973,0
SWEP,reserve_204,0.05478316780102,0.0544393340495693,0.0553160183752719,0.0553195839696048,0.0526492542043085,972.315124511719,532.324157714844,21.2104797363281,663.142456054688,1.16424608230591,0.0325732491910458,0.00251161701938448,519.61697661571,20.5354788853572,66.1274879455566,0.0193286210286026,0.209541686538644,0.0219273065613358,0.0363760084732397,0.0986320484672206,-0.0268856747329734,0.990624469185427,0.461318166426438,,-0.0239502246519474,0.000113802801461902,0.641879546486746,0,0,0,0.250077141889358,0.981545490066287,2.6967144522748,0.560605423231849,-0.0450659100936914,0.135156726833599,0.851766654440919,0.279145856886699,0.69515937960863,-0.0896049929479084,0.269262413391976,0.578477514217801,0.292728483307849,0.480070425510628,-0.0780901928993623,12.6244515895844,30.0642078399658,0.094123059591198,-0.00517413324485299,0.05478316780102,0.0544393340495693,0.0553160183752719,0.0553195839696048,0.0526492542043085,524.441203967142,569.9936,148.689846666667,102,138.36639879487,18.3516341503449,5.3170686635561,15,15,0,22.9983836295893,107.590621928965,93.274097515543,4.67818189581554,1.15348874762403,0.246567742193987,223.863103074097,0.166666666666667,2.65011152293583,12,,2020,Savanna,203,22386.3103074097,10759.0621928965,9327.4097515543,2299.83836295893,0
SWEP,reserve_205,0.0344541502056817,0.0367818524437259,0.0361463260431591,0.0367143266887277,0.0403998016545225,512.689270019531,541.1083984375,21.7927379608154,520.9619140625,0.443097800016403,1.02265000343323,0.0115426659379712,495.526471651518,21.9533006716997,42.7691102981567,0.0205332285184969,0.0878851283613516,0.0210862036343637,0.00782561972189035,0.147336964041022,0.936053300685931,0.740882448127317,1.96837715954795,0.362063409533533,-0.000669203838239652,-0.000501277689182848,0.567054832725285,-9.01377107404796e-07,,-0.0215877112411769,4.01973700858677,0.0984235260323728,4.29950188983432,0.004506577990776,0.497240052027935,0.389698402789171,0.381776575892566,0.373203100012856,0.182676898416939,0.132313972444667,0.207939145861673,0.654196500628184,0.14438403140204,0.569311930025712,-0.0776648025314377,18.3268808364868,31.2128465652466,0.0935313956910661,0.188900766000694,0.0344541502056817,0.0367818524437259,0.0361463260431591,0.0367143266887277,0.0403998016545225,24883.5486138047,4400,386.093208,86.6004,1930.97310889787,109.89828341581,2.80539019293483,25,20,27.761313738699,18.7921823553968,8.60215298155866,35.8638114945113,0.457751676674649,0.23985607282358,0.523987316804652,63.2581468314668,0.1625,3.47263032282597,16,0.359822392656358,1993,Savanna,203,6325.81468314668,860.215298155866,3586.38114945113,1879.21823553968,2776.1313738699
SWEP,reserve_206,0.0603406724107919,0.0594816745847214,0.0595240188360315,0.060742377355953,0.061312596358392,1110.41369628906,520.415466308594,19.8725471496582,698.615966796875,0.141292586922646,0.702377200126648,0.00837693725285741,566.701753273988,19.7253325046637,27.3657670974731,0.0185283949579416,0.130569682011009,0.0197711841339912,0.0134980087878612,0.112541773667822,1.31061971282854,0.541031226252635,1.94342604121556,0.335038212979227,0.00338730711253854,-4.29977813714029e-05,0.956793437406195,-8.19389141619427e-05,0.401606653671585,0.0216667307779936,0.127183788660038,0.73353718358434,0.174764449418716,0.764591932183239,-0.10787654825485,0.192763707004789,0.477823739713586,0.169893559493856,0.60465384372397,-0.059912125095019,0.656928041492359,0.0109190013435149,0.61705133371986,0.0628858445836789,0.435135703977233,15.9649983406067,32.3096796035767,0.0939319778440284,0.231271511911996,0.0603406724107919,0.0594816745847214,0.0595240188360315,0.060742377355953,0.061312596358392,1203.69604299521,580.0027,263.513757142857,179.999,383.059708665266,70.1705356999716,3.56456286505909,7,7,0,0.62806553564703,29.8288598761662,120.567457245165,47.4932283068783,0.247403906142861,0.00520924592753005,151.024382656978,0.171428571428571,1.69268557764213,5,,2012,Savanna,203,15102.4382656978,2982.88598761662,12056.7457245165,62.806553564703,0
SWEP,reserve_207,0.0526942032621963,0.053230032695149,0.0548211776517774,0.0563703729565682,0.0545279721031594,867.602233886719,394.974395751953,22.1635723114014,347.224090576172,0,0.592240035533905,5.79535699216649e-05,417.78145305927,21.8895709698017,19.1115408420563,0.0122536513857508,0.341745312628971,0.0140098203059952,0.164326555214494,0.0272688297457756,0.823513301243267,0.699563269389067,0.819145840420129,0.699266020182267,-0.0217288512169274,-6.04732903523443e-05,0.328181773329034,0,0,0,3.10841475301876,0.0115677608883279,3.29011521582402,0.328657135013344,0.17579385521638,1.08239216161666,0.127534640070306,1.92025519587478,0.630986112630297,0.399908622474094,1.76443728474773,0.126398854182739,1.97273708477069,0.28975685886501,0.14523568546818,11.3973815441132,19.6369952201843,0.0559794040854232,0.19711581143992,0.0526942032621963,0.053230032695149,0.0548211776517774,0.0563703729565682,0.0545279721031594,3119.33334618047,899.9948,294.591166666667,194.99965,144.232119204213,35.2274441059662,9.90439468374268,12,12,0,15.231585639341,16.2967057888333,43.2432369452174,1.06992838268533,0.376861376253557,0.352230469209257,74.7715283733917,0.25,2.39031938499995,8,,1982,Savanna,203,7477.15283733917,1629.67057888333,4324.32369452174,1523.1585639341,0
SWEP,reserve_208,0.0558393775718853,0.0560536881208603,0.0570626088904907,0.0572224375751585,0.0548714408634498,908.378295898438,376.816955566406,21.988842010498,347.224090576172,0.00791927427053452,0.397786468267441,0.00593693906080262,412.504529512846,21.7755006643442,47.0784796714783,0.0139826962185865,0.295124619671002,0.0161239911694632,0.111741877199901,0.046815062686894,0.521687822105555,0.796137442634096,0.653133673313352,0.740850253670121,-0.0229608822223284,0.000596482244719103,0.355068776225818,0,0,0,5.37899818726677,0.305560099125714,8.46868881780542,0.00118386137558498,0.635715423092382,1.1848713623337,0.00392943723162968,1.04009178410412,0.0288788019353456,0.505655255630555,1.95047477200721,0.0023459839145805,1.42606438116153,0.115584933547789,0.531912561097994,13.4347018480301,26.4341556549072,0.0642129723404346,0.126468386352424,0.0558393775718853,0.0560536881208603,0.0570626088904907,0.0572224375751585,0.0548714408634498,2289.85402121997,899.9948,169.454323809524,97.5,81.0751225399415,13.422700330148,5.84917186932853,21,18,0,18.6333355771159,37.096146834174,31.7718270797189,1.99084842757476,1.16757990470916,0.586473529846516,87.5013094910088,0.190476190476191,2.96607465408593,14,0.432079770514312,2007,Savanna,203,8750.13094910088,3709.6146834174,3177.18270797189,1863.33355771159,0
SWEP,reserve_209,0.0609030946321272,0.0601949753653423,0.0595435877359923,0.0577970668184101,0.0560021648430549,1231.00268554688,603.087829589844,19.0865383148193,663.142456054688,2.49205160140991,0.625848770141602,0.114137207857018,647.744273650341,18.7782352643135,45.5709087371826,0.0215491927815483,0.10063220122434,0.0233421331252547,0.0128383852415002,0.139696674207866,-0.127954421821122,0.951031955781894,0.509955509701819,0.830774598967047,-0.0255201378703849,-0.00667250524530998,0.00878062090809202,-0.00642180166701171,0.0353032423347474,0.0890668429622741,3.482923281759,0.056614856118408,3.41260893052167,0.0513281779503238,0.363087837429232,0.221660713313946,0.551682368496579,0.115355177518043,0.631356428364441,-0.0964553470297744,0.57763662522773,0.306372142042317,0.129010644148567,0.577058375431524,-0.0759254917142647,16.9614361763,31.7529497146606,0.114756218985608,-0.0197538483976151,0.0609030946321272,0.0601949753653423,0.0595435877359923,0.0577970668184101,0.0560021648430549,3340.05920034832,1417.49,290.01885,177.4995,193.093325008025,23.5138959330578,4.09478422246818,17,17,0,5.34542255961754,6.970214179908,32.0204676278932,1.30395943485649,0.217679962107618,0.166937679416059,44.3361043674187,0.208333333333333,2.6173139825557,12,,2015,Savanna,203,4433.61043674187,697.0214179908,3202.04676278932,534.542255961754,0
SWEP,reserve_210,0.0602232967253853,0.0610057405613648,0.0631527462291457,0.0632925117681925,0.0606545303686871,1028.95837402344,482.854553222656,20.4174785614014,357.291137695313,0.0948857143521309,0.77943629026413,0.00239045752474946,503.044465676332,19.9535160064697,26.9761590957642,0.0165760368845707,0.182087126876329,0.0187319743070169,0.0371002381618501,0.0882799545394664,1.98285810578379,0.392587055014329,1.89032827688811,0.420732408353647,-0.00571632536678868,-0.000402377599049913,0.0321650569063871,0,0,0,2.35402348945774,0.0279631588400592,2.3509867968501,0.00711404504441812,0.40338019791988,0.708928117038884,0.0381168889781432,0.689200282982584,0.0285592363381446,0.277695595565512,1.18557745596495,0.030251523967506,1.15423853823746,0.0266570398512032,0.311546431394985,14.7863493919373,29.1650060653687,0.0830732632744829,0.394171537722393,0.0602232967253853,0.0610057405613648,0.0631527462291457,0.0632925117681925,0.0606545303686871,4003.3873614771,1417.49,228.503475,131.74955,182.109652848757,17.1443231883863,3.04015138231735,23,22,0,7.89918537593928,12.8308688023253,48.4834295745954,1.62432810368115,0.264644413873076,0.162925466396427,69.21348375286,0.20952380952381,2.28036121529248,15,0.282384290583085,1986,Savanna,203,6921.348375286,1283.08688023253,4848.34295745954,789.918537593928,0
SWEP,reserve_211,0.060011996093313,0.0598632114608527,0.0594725222972249,0.0578435873972697,0.0557653442376889,1245.54870605469,613.384460449219,19.0398197174072,683.310607910156,0.0440449938178062,0.687043190002441,0.00666412283620351,661.809535882412,18.8596991025485,37.6936705589294,0.0225147629908691,0.0947920966604867,0.0240146768357759,0.0111556463836258,0.145372741883945,-0.407286008701822,0.845781094078823,0.438816351417687,0.864530310742145,-0.0259115695777881,-0.000709657718195031,0.282669951682765,-5.30364445361154e-05,0.306635095767267,0.0754643384883397,3.57206685347301,0.0444737819543305,3.39487525528135,0.237463047201062,0.531245744485143,0.906649387263937,0.131718852445622,0.120058483549302,0.362266864475998,0.0169465291825464,1.48255561599021,0.10068287844448,0.136548606183141,0.245440539266435,0.0283230346493117,18.4441170692444,32.2585885047913,0.119380287397198,-0.061541272317688,0.060011996093313,0.0598632114608527,0.0594725222972249,0.0578435873972697,0.0557653442376889,2529.21536294021,2949.9863,328.1202,169.0013,426.350733345686,43.8672210437878,3.00077276292128,19,17,0,6.04221333775019,29.8194173992067,44.8409034919662,4.93518115504175,0.665004829899317,0.134747805401217,80.7025342289231,0.220588235294118,3.10296509220979,12,0.107148210457239,2011,Savanna,203,8070.25342289231,2981.94173992067,4484.09034919662,604.221333775019,0
SWEP,reserve_212,0.0354498381981629,0.0378541555439927,0.0372902730473589,0.0378697009783436,0.0421603642374704,506.23486328125,511.831451416016,21.9227733612061,822.28466796875,0.540994703769684,1.01638889312744,0.00911227928851351,490.545550224109,21.7196864592723,76.3035026550293,0.0208258272906063,0.08908525052497,0.0212874253913068,0.00923337986574466,0.149924722525678,1.3226988657486,0.626304557490369,2.17463953100794,0.256222345031597,0.00812813358638587,0.000467019581016418,0.429188759428365,9.1100570213265e-09,,0.0475273795169783,2.06168789344857,0.374604137692711,2.43369564661449,0.00946147616925238,0.610106445675854,-0.548906879218901,0.187631389430942,-0.311503867494233,0.0932858741503873,0.271464344012346,-1.11661741784641,0.103071826120825,-0.753657562790841,0.0111239542121502,0.745483517146457,13.94327917099,26.337760925293,0.0958845668866255,0.269638337386674,0.0354498381981629,0.0378541555439927,0.0372902730473589,0.0378697009783436,0.0421603642374704,21164.1489913577,4400,498.530563157895,175,1199.71067742862,111.408839836212,9.02921836274139,19,14,11.8502284264968,10.8637475994848,11.0129261325451,21.5846424482525,1.01373177457357,0.510220456926617,0.503309129420594,43.4613161802824,0.175324675324675,4.17852256788969,11,0.35064114805799,,Savanna,203,4346.13161802824,1101.29261325451,2158.46424482525,1086.37475994848,1185.02284264968
SWEP,reserve_213,0.0554293438738968,0.0560789367887199,0.0568115834757459,0.0624220031395638,0.0599192847247493,898.52099609375,410.416534423828,21.9546241760254,357.291137695313,0,0.582804083824158,0,430.137987185747,21.5404186248779,18.2130188018084,0.00987808056852688,0.446177808340224,0.0115326003636861,0.209353107432375,0.0138594362414762,1.23410097966789,0.585804638469044,1.67233515190503,0.458926232321517,-0.00953293957544932,0,,0,0,0,4.75189358121385,0.000122972402958283,4.68595551709511,0.00284175406100533,0.759839062369538,1.56089735794358,0.000166349840244854,1.61436811715692,0.00068839725122965,0.692812696546596,3.26615847583497,5.58455089844424e-05,3.24806983476207,4.15027714737517e-05,0.793201713021718,9.04372650384903,18.3747941732407,0.0458583500188723,0.286908158877622,0.0554293438738968,0.0560789367887199,0.0568115834757459,0.0624220031395638,0.0599192847247493,6506.49206687496,899.9948,239.189573333333,171.0015,137.048217031292,24.2891464970818,9.20439358063357,15,14,0,8.332591424497,20.0138222964966,44.5237356816049,2.40187251203244,0.449509053768939,0.187149422593029,72.8701494025985,0.214285714285714,2.71917836758778,8,0.0968262150364207,1985,Savanna,203,7287.01494025985,2001.38222964966,4452.37356816049,833.2591424497,0
SWEP,reserve_214,0.0597722324788965,0.0580338616517838,0.0585972110979657,0.0574575389696508,0.0555633127200456,948.330871582031,398.680328369141,21.7575092315674,463.423828125,0.40618035197258,0.420151978731155,0.00918586794675017,418.429902688051,21.5341124901405,39.0850525856018,0.0145727693122862,0.275375939412911,0.0166674853945067,0.0942018705122469,0.053713730043544,0.564565647512907,0.777784698141644,0.673561794421199,0.720402868879541,-0.0222795163995553,0.000504355597847917,0.424439067465809,0,0,0,2.70715202403293,0.579673283910178,6.05562717312432,0.0216500377508627,0.405098138889577,0.646622638778611,0.0793519072344472,0.444212486603969,0.645945016541484,-0.0682781218996353,1.65021856836885,0.00378475863635225,1.18469026876496,0.42693564577144,0.0602518090096206,13.9110344171524,26.2853079795837,0.0676729506217559,0.134924785223537,0.0597722324788965,0.0580338616517838,0.0585972110979657,0.0574575389696508,0.0555633127200456,3341.33375146729,899.9948,203.21716,170.0014,64.2977118368179,13.4002400221372,7.7031041800918,20,20,0,5.77277304056492,26.6315581198448,38.0580262130827,4.61330420106705,0.699761936437208,0.151683458523146,70.4623573734924,0.242307692307692,2.87421606135017,13,,2000,Savanna,203,7046.23573734924,2663.15581198448,3805.80262130827,577.277304056492,0
SWEP,reserve_215,0.0554995079161134,0.0560561377596204,0.057296213131568,0.0579365630436868,0.0563970317234739,902.835021972656,413.982818603516,21.9251194000244,347.22412109375,0.456414550542831,0.625365614891052,0.00415648551036914,413.381798377404,21.6891482915634,28.8854366779327,0.0125163835408633,0.333129612346967,0.0140724655723463,0.150949705776975,0.0290843828573214,0.956164062591515,0.656307074148833,0.67950712687195,0.738743414870714,-0.0232135856728282,0.000119176471671799,0.800828562834692,0,0,0,4.10313983450073,0.0368236441231876,4.73736674542671,0.0481494455699328,0.515049322050866,1.49941935589881,0.000117992207839382,1.11246677145362,0.315814637186254,0.380664454094023,2.41560971035851,0.00230877672890731,1.16458303654385,0.234596757741246,0.18871546892665,15.0732740521431,28.6689636230469,0.0577080453902926,0.231302893921461,0.0554995079161134,0.0560561377596204,0.057296213131568,0.0579365630436868,0.0563970317234739,414.506739868516,899.9948,231.60962,177.4995,49.9085346232978,21.2515312133848,14.5719340658101,10,10,0,14.6439346243814,43.1234532052966,20.5401521401092,2.94479962601707,2.09947097329861,0.71294187718239,78.3075399697873,0.214285714285714,2.20227990599679,7,,2011,Savanna,203,7830.75399697873,4312.34532052966,2054.01521401092,1464.39346243814,0
SWEP,reserve_216,0.0595618373239067,0.0582379856808615,0.0582779691121649,0.056604447236479,0.0544750003856692,1022.62677001953,515.697448730469,21.0593719482422,663.142456054688,0.0665847063064575,0.876299619674683,0.0126042464101677,515.51247660319,20.6319018632938,48.1558670759201,0.018590984606083,0.190227110590428,0.0206137865397834,0.0380564442632947,0.0909932940214681,0.24409604274457,0.911945760514885,0.568258181060938,0.802643997832224,-0.0248210407695666,-0.00220265791296441,0.0737694218520795,0,0,0,4.32630210751654,0.0654290498446499,4.1669570361651,0.0568019278590444,0.236902684028562,0.219350579906919,0.711801590461426,-0.125034308435694,0.839709479268013,-0.117044561054198,1.23554400201935,0.0498144316540473,0.101908519412389,0.322844671020542,-0.104794669644913,14.8863002061844,30.4077671051025,0.0901079538341458,0.0473501716879803,0.0595618373239067,0.0582379856808615,0.0582779691121649,0.056604447236479,0.0544750003856692,2807.63635732136,899.9948,274.881578571429,194.99965,163.014200165709,28.5632235487605,12.4344044115926,14,14,0,17.1785692524708,33.1029977431518,45.2698402941546,1.9269938757205,0.731237343185993,0.379470507093638,95.5514072897772,0.228571428571429,2.4197855065038,10,,2000,Savanna,203,9555.14072897772,3310.29977431518,4526.98402941546,1717.85692524708,0
SWEP,reserve_217,0.0351893481010614,0.0375381574205967,0.0369761660003916,0.037324575628042,0.0411393016768442,542.452697753906,524.915222167969,21.5841636657715,822.28466796875,0.119107335805893,1.06234085559845,0.00327298167758272,489.643870035807,21.6780677697597,79.1641815185547,0.0214928186788328,0.0756804556748763,0.0219440862942637,0.00633025045956054,0.160278605850201,1.11559236123898,0.688763919967421,2.06802508481713,0.315450462610503,0.00256518481877099,-2.48563819304e-05,0.905573626034388,0,0,0,2.89136520238076,0.0225456306706926,3.16669728607296,0.000674860189252032,0.696716141610949,-1.3564239410986,0.0114229726859128,-1.35791614557129,0.000413682789314133,0.644651170548141,-2.01086544640063,0.0308324896340128,-2.18642250669801,0.000515938943937525,0.684699816649162,14.5209096908569,27.3770466804504,0.0991454538619657,0.227837501806649,0.0351893481010614,0.0375381574205967,0.0369761660003916,0.037324575628042,0.0411393016768442,5405.1312847414,899.9948,185.643805555556,92.0502,87.4299105826983,17.1809746516041,3.75432544846945,18,18,0,6.86107571608675,12.0505602118999,16.6386420166856,1.75636601468275,0.724251426277176,0.412357914137844,35.5502779446722,0.174603174603175,3.03994651707587,14,,2016,Savanna,203,3555.02779446722,1205.05602118999,1663.86420166856,686.107571608675,0
SWEP,reserve_218,0.0638500548848868,0.0612873898416406,0.0602653301147339,0.0584849442761096,0.0572450742024552,1100.43859863281,518.227600097656,20.3605880737305,663.142456054688,0.0356559976935387,0.655362486839294,0.000662886305387171,532.677408071665,19.9598455184545,16.9543467998505,0.0212462961457396,0.107642953024899,0.0233990209390789,0.0122527760649415,0.137339997225795,0.0262567948860777,0.990556812448302,0.444629910698957,0.825434946004035,-0.0253480962120272,-7.56605949710567e-05,0.231949943869624,0,0,0,2.03860135764545,0.0176000539116735,2.80964289336622,,0.666043750872219,1.03359040292646,0.0405657969629233,1.03674199011746,0.113725435187334,0.150045346885238,1.60706403561036,0.0265182865757164,1.51731521867293,0.0896263170923707,0.199543707743741,11.9087905883789,26.5125492095947,0.106445193306209,0.00492921128026236,0.0638500548848868,0.0612873898416406,0.0602653301147339,0.0584849442761096,0.0572450742024552,1009.72612435694,899.9948,178.666188888889,57.49985,268.436775487621,32.0821534588461,1.00543159362462,17,14,0,13.7265060947364,20.2034467643314,90.1822329871805,1.47185646696203,0.224029125195905,0.152208540862895,124.112185846248,0.161538461538462,2.02302035244723,10,0.329000698294865,2010,Savanna,203,12411.2185846248,2020.34467643314,9018.22329871805,1372.65060947364,0
